,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
1711,0.0,1.184,0.008,2023-03-13 07:00:00,13.49,13.3,13.34,13.72,1016.0,92.0,5.21,100.0,light rain
1712,0.297,0.0,0.101,2023-03-13 08:00:00,14.0,13.91,13.34,14.04,1017.0,94.0,5.19,100.0,light rain
1713,0.009,0.0,0.236,2023-03-13 09:00:00,14.04,13.93,13.9,14.23,1017.0,93.0,5.19,100.0,light rain
1714,0.0,0.0,0.239,2023-03-13 10:00:00,14.58,14.29,13.99,14.72,1017.0,84.0,5.19,100.0,light rain
1715,0.003,0.0,0.238,2023-03-13 11:00:00,14.59,14.3,14.23,14.59,1018.0,84.0,7.02,1.0,light rain
1716,0.682,0.0,0.386,2023-03-13 12:00:00,15.13,14.79,14.23,15.15,1018.0,80.0,7.02,1.0,light rain
1717,0.0,0.0,0.248,2023-03-13 13:00:00,15.13,14.81,14.45,15.15,1018.0,81.0,7.02,1.0,light rain
1718,0.0,0.0,0.244,2023-03-13 14:00:00,12.62,12.34,12.37,15.72,1019.0,92.0,6.54,1.0,light rain
1719,0.0,0.0,0.239,2023-03-13 15:00:00,14.66,14.19,13.12,15.72,1019.0,77.0,6.54,1.0,light rain
1720,0.065,0.0,0.171,2023-03-13 16:00:00,15.68,15.13,13.68,15.72,1019.0,70.0,6.54,1.0,light rain
1721,0.154,0.0,0.086,2023-03-13 17:00:00,14.59,14.01,13.68,14.72,1021.0,73.0,4.34,3.0,light rain
1722,1.801,0.0,0.003,2023-03-13 18:00:00,13.57,12.86,12.57,14.72,1021.0,72.0,4.34,3.0,light rain
1723,1.943,0.0,0.0,2023-03-13 19:00:00,12.44,11.96,12.01,13.99,1021.0,85.0,4.34,3.0,light rain
1724,0.531,0.0,0.0,2023-03-13 20:00:00,11.89,11.38,11.68,12.88,1022.0,86.0,2.91,3.0,light rain
1725,0.635,0.0,0.0,2023-03-13 21:00:00,11.35,10.86,9.71,12.88,1022.0,89.0,2.91,3.0,light rain
1726,0.0,0.481,0.0,2023-03-13 22:00:00,11.36,10.93,10.82,12.88,1022.0,91.0,2.91,3.0,light rain
1727,0.0,0.434,0.0,2023-03-13 23:00:00,10.84,10.38,10.7,12.72,1023.0,92.0,2.33,9.0,light rain
1728,0.0,0.363,0.0,2023-03-14 00:00:00,10.77,10.28,10.26,11.77,1023.0,91.0,2.33,9.0,light rain
1729,0.0,0.307,0.0,2023-03-14 01:00:00,10.26,9.74,9.71,11.77,1023.0,92.0,2.33,9.0,light rain
1730,0.0,0.251,0.0,2023-03-14 02:00:00,9.58,9.58,8.6,10.34,1023.0,92.0,1.2,57.0,light rain
1731,0.0,0.246,0.0,2023-03-14 03:00:00,9.61,9.61,8.04,11.21,1023.0,93.0,1.2,57.0,light rain
1732,0.0,0.244,0.0,2023-03-14 04:00:00,9.54,9.54,7.49,10.66,1023.0,93.0,1.2,57.0,light rain
1733,0.0,0.246,0.0,2023-03-14 05:00:00,9.47,9.47,6.93,10.1,1024.0,93.0,0.65,100.0,light rain
1734,0.0,0.246,0.0,2023-03-14 06:00:00,9.51,9.51,7.72,10.1,1024.0,93.0,0.65,100.0,light rain
1735,0.0,0.481,0.064,2023-03-14 07:00:00,9.54,9.54,8.12,9.59,1024.0,93.0,0.65,100.0,light rain
1736,0.283,0.0,0.253,2023-03-14 08:00:00,10.06,9.58,8.68,10.15,1025.0,94.0,1.05,100.0,overcast clouds
1737,0.588,0.0,0.433,2023-03-14 09:00:00,10.7,10.25,9.15,12.01,1025.0,93.0,1.05,100.0,overcast clouds
1738,0.56,0.0,0.545,2023-03-14 10:00:00,12.14,11.76,11.21,14.23,1025.0,90.0,1.05,100.0,overcast clouds
1739,0.0,0.0,0.254,2023-03-14 11:00:00,13.46,12.95,12.32,14.79,1025.0,80.0,2.16,87.0,overcast clouds
1740,0.0,0.0,0.246,2023-03-14 12:00:00,15.43,14.8,15.01,15.72,1025.0,68.0,2.16,87.0,overcast clouds
1741,0.0,0.0,0.249,2023-03-14 13:00:00,15.61,14.95,13.99,16.45,1025.0,66.0,2.16,87.0,overcast clouds
1742,0.0,0.0,0.251,2023-03-14 14:00:00,15.69,15.06,14.54,16.93,1024.0,67.0,2.79,98.0,overcast clouds
1743,0.0,0.0,0.24,2023-03-14 15:00:00,16.25,15.63,15.72,17.01,1024.0,65.0,2.79,98.0,overcast clouds
1744,0.0,0.0,0.238,2023-03-14 16:00:00,16.67,16.06,14.54,17.49,1024.0,64.0,2.79,98.0,overcast clouds
1745,0.111,0.0,0.123,2023-03-14 17:00:00,15.63,14.92,14.72,15.7,1024.0,64.0,1.87,96.0,overcast clouds
1746,0.311,0.0,0.004,2023-03-14 18:00:00,15.06,14.42,13.72,15.15,1024.0,69.0,1.87,96.0,overcast clouds
1747,0.329,0.0,0.0,2023-03-14 19:00:00,13.1,12.27,12.72,13.6,1024.0,69.0,1.87,96.0,overcast clouds
1748,0.401,0.0,0.0,2023-03-14 20:00:00,12.3,11.83,10.72,12.88,1023.0,86.0,1.03,84.0,broken clouds
1749,0.67,0.0,0.0,2023-03-14 21:00:00,11.77,11.3,10.26,12.88,1023.0,88.0,1.03,84.0,broken clouds
1750,0.0,0.558,0.0,2023-03-14 22:00:00,10.68,10.13,9.15,12.32,1023.0,89.0,1.03,84.0,broken clouds
1751,0.0,0.569,0.0,2023-03-14 23:00:00,10.65,10.15,8.6,11.77,1022.0,91.0,1.19,5.0,sky is clear
1752,0.0,0.502,0.0,2023-03-15 00:00:00,,,,,,,,,
1753,0.0,0.504,0.0,2023-03-15 01:00:00,,,,,,,,,
1754,0.0,0.494,0.0,2023-03-15 02:00:00,,,,,,,,,
1755,0.0,0.495,0.0,2023-03-15 03:00:00,,,,,,,,,
1756,0.0,0.349,0.0,2023-03-15 04:00:00,,,,,,,,,
1757,0.0,0.337,0.0,2023-03-15 05:00:00,,,,,,,,,
1758,0.0,0.275,0.0,2023-03-15 06:00:00,,,,,,,,,
1759,0.0,0.37,0.161,2023-03-15 07:00:00,,,,,,,,,
1760,0.65,0.0,0.325,2023-03-15 08:00:00,,,,,,,,,
1761,0.0,0.0,0.257,2023-03-15 09:00:00,,,,,,,,,
1762,0.0,0.0,0.252,2023-03-15 10:00:00,,,,,,,,,
1763,0.0,0.0,0.253,2023-03-15 11:00:00,,,,,,,,,
1764,0.0,0.0,0.255,2023-03-15 12:00:00,,,,,,,,,
1765,0.0,0.0,0.25,2023-03-15 13:00:00,,,,,,,,,
1766,0.0,0.0,0.247,2023-03-15 14:00:00,,,,,,,,,
1767,0.0,0.0,0.246,2023-03-15 15:00:00,,,,,,,,,
1768,0.0,0.0,0.245,2023-03-15 16:00:00,,,,,,,,,
1769,0.15,0.0,0.088,2023-03-15 17:00:00,,,,,,,,,
1770,0.687,0.0,0.003,2023-03-15 18:00:00,,,,,,,,,
1771,1.536,0.0,0.0,2023-03-15 19:00:00,,,,,,,,,
1772,0.791,0.0,0.0,2023-03-15 20:00:00,,,,,,,,,
1773,0.626,0.0,0.0,2023-03-15 21:00:00,,,,,,,,,
1774,0.0,0.646,0.0,2023-03-15 22:00:00,,,,,,,,,
1775,0.0,0.491,0.0,2023-03-15 23:00:00,,,,,,,,,
1776,0.0,0.704,0.0,2023-03-16 00:00:00,,,,,,,,,
1777,0.0,2.672,0.0,2023-03-16 01:00:00,,,,,,,,,
1778,0.0,0.914,0.0,2023-03-16 02:00:00,,,,,,,,,
1779,0.0,0.26,0.0,2023-03-16 03:00:00,,,,,,,,,
1780,0.0,0.24,0.0,2023-03-16 04:00:00,,,,,,,,,
1781,0.0,0.236,0.0,2023-03-16 05:00:00,,,,,,,,,
1782,0.0,0.235,0.0,2023-03-16 06:00:00,,,,,,,,,
1783,0.0,1.145,0.097,2023-03-16 07:00:00,,,,,,,,,
1784,0.631,0.0,0.191,2023-03-16 08:00:00,,,,,,,,,
1785,0.015,0.0,0.244,2023-03-16 09:00:00,,,,,,,,,
1786,0.0,0.0,0.261,2023-03-16 10:00:00,,,,,,,,,
1787,0.965,0.0,0.554,2023-03-16 11:00:00,,,,,,,,,
1788,0.12,0.0,0.353,2023-03-16 12:00:00,,,,,,,,,
1789,0.124,0.0,0.257,2023-03-16 13:00:00,,,,,,,,,
1790,0.085,0.0,0.237,2023-03-16 14:00:00,,,,,,,,,
1791,0.094,0.0,0.223,2023-03-16 15:00:00,,,,,,,,,
1792,0.162,0.0,0.166,2023-03-16 16:00:00,,,,,,,,,
1793,0.783,0.0,0.021,2023-03-16 17:00:00,,,,,,,,,
1794,0.955,0.0,0.003,2023-03-16 18:00:00,,,,,,,,,
1795,0.964,0.0,0.0,2023-03-16 19:00:00,,,,,,,,,
1796,0.559,0.0,0.0,2023-03-16 20:00:00,,,,,,,,,
1797,0.668,0.0,0.0,2023-03-16 21:00:00,,,,,,,,,
1798,0.0,0.642,0.0,2023-03-16 22:00:00,,,,,,,,,
1799,0.0,0.711,0.0,2023-03-16 23:00:00,,,,,,,,,
1800,0.0,0.539,0.0,2023-03-17 00:00:00,,,,,,,,,
1801,0.0,0.323,0.0,2023-03-17 01:00:00,,,,,,,,,
1802,0.0,0.254,0.0,2023-03-17 02:00:00,,,,,,,,,
1803,0.0,0.251,0.0,2023-03-17 03:00:00,,,,,,,,,
1804,0.0,0.247,0.0,2023-03-17 04:00:00,,,,,,,,,
1805,0.0,0.247,0.0,2023-03-17 05:00:00,,,,,,,,,
1806,0.0,0.245,0.0,2023-03-17 06:00:00,,,,,,,,,
1807,0.0,0.88,0.054,2023-03-17 07:00:00,,,,,,,,,
1808,1.208,0.0,0.111,2023-03-17 08:00:00,,,,,,,,,
1809,0.06,0.0,0.293,2023-03-17 09:00:00,,,,,,,,,
1810,0.0,0.0,0.373,2023-03-17 10:00:00,,,,,,,,,
1811,0.0,0.0,0.356,2023-03-17 11:00:00,,,,,,,,,
1812,0.0,0.0,0.361,2023-03-17 12:00:00,,,,,,,,,
1813,0.0,0.0,0.315,2023-03-17 13:00:00,,,,,,,,,
1814,0.046,0.0,0.301,2023-03-17 14:00:00,,,,,,,,,
1815,0.126,0.0,0.201,2023-03-17 15:00:00,,,,,,,,,
1816,0.132,0.0,0.174,2023-03-17 16:00:00,,,,,,,,,
1817,1.279,0.0,0.045,2023-03-17 17:00:00,,,,,,,,,
1818,2.048,0.0,0.006,2023-03-17 18:00:00,,,,,,,,,
1819,1.119,0.0,0.0,2023-03-17 19:00:00,,,,,,,,,
1820,0.492,0.0,0.0,2023-03-17 20:00:00,,,,,,,,,
1821,0.45,0.0,0.0,2023-03-17 21:00:00,,,,,,,,,
1822,0.0,0.8,0.0,2023-03-17 22:00:00,,,,,,,,,
1823,0.0,0.563,0.0,2023-03-17 23:00:00,,,,,,,,,
1824,0.0,0.496,0.0,2023-03-18 00:00:00,,,,,,,,,
1825,0.0,0.495,0.0,2023-03-18 01:00:00,,,,,,,,,
1826,0.0,0.43,0.0,2023-03-18 02:00:00,,,,,,,,,
1827,0.0,0.367,0.0,2023-03-18 03:00:00,,,,,,,,,
1828,0.0,0.275,0.0,2023-03-18 04:00:00,,,,,,,,,
1829,0.0,0.282,0.0,2023-03-18 05:00:00,,,,,,,,,
1830,0.0,0.311,0.0,2023-03-18 06:00:00,,,,,,,,,
1831,0.0,0.251,0.019,2023-03-18 07:00:00,,,,,,,,,
1832,0.572,0.0,0.131,2023-03-18 08:00:00,,,,,,,,,
1833,0.0,0.0,0.257,2023-03-18 09:00:00,,,,,,,,,
1834,0.668,0.0,0.321,2023-03-18 10:00:00,,,,,,,,,
1835,0.035,0.0,0.251,2023-03-18 11:00:00,,,,,,,,,
1836,0.0,0.0,0.251,2023-03-18 12:00:00,,,,,,,,,
1837,0.0,0.0,0.255,2023-03-18 13:00:00,,,,,,,,,
1838,0.0,0.0,0.323,2023-03-18 14:00:00,,,,,,,,,
1839,0.755,0.0,0.428,2023-03-18 15:00:00,,,,,,,,,
1840,0.725,0.0,0.474,2023-03-18 16:00:00,,,,,,,,,
1841,0.263,0.0,0.203,2023-03-18 17:00:00,,,,,,,,,
1842,0.714,0.0,0.022,2023-03-18 18:00:00,,,,,,,,,
1843,1.288,0.0,0.0,2023-03-18 19:00:00,,,,,,,,,
1844,0.739,0.0,0.0,2023-03-18 20:00:00,,,,,,,,,
1845,0.512,0.0,0.0,2023-03-18 21:00:00,,,,,,,,,
1846,0.0,1.377,0.0,2023-03-18 22:00:00,,,,,,,,,
1847,0.0,1.483,0.0,2023-03-18 23:00:00,,,,,,,,,
1848,0.0,0.641,0.0,2023-03-19 00:00:00,,,,,,,,,
1849,0.0,0.38,0.0,2023-03-19 01:00:00,,,,,,,,,
1850,0.0,0.317,0.0,2023-03-19 02:00:00,,,,,,,,,
1851,0.0,0.362,0.0,2023-03-19 03:00:00,,,,,,,,,
1852,0.0,0.305,0.0,2023-03-19 04:00:00,,,,,,,,,
1853,0.0,0.302,0.0,2023-03-19 05:00:00,,,,,,,,,
1854,0.0,0.344,0.0,2023-03-19 06:00:00,,,,,,,,,
1855,0.0,0.297,0.069,2023-03-19 07:00:00,,,,,,,,,
1856,0.056,0.0,0.241,2023-03-19 08:00:00,,,,,,,,,
1857,0.29,0.0,0.488,2023-03-19 09:00:00,,,,,,,,,
1858,0.039,0.0,0.6,2023-03-19 10:00:00,,,,,,,,,
1859,0.904,0.0,0.952,2023-03-19 11:00:00,,,,,,,,,
1860,0.282,0.0,0.862,2023-03-19 12:00:00,,,,,,,,,
1861,0.141,0.0,0.775,2023-03-19 13:00:00,,,,,,,,,
1862,0.0,0.0,0.434,2023-03-19 14:00:00,,,,,,,,,
1863,0.357,0.0,0.644,2023-03-19 15:00:00,,,,,,,,,
1864,0.584,0.0,0.399,2023-03-19 16:00:00,,,,,,,,,
1865,1.051,0.0,0.109,2023-03-19 17:00:00,,,,,,,,,
1866,0.551,0.0,0.006,2023-03-19 18:00:00,,,,,,,,,
1867,1.019,0.0,0.0,2023-03-19 19:00:00,,,,,,,,,
1868,0.523,0.0,0.0,2023-03-19 20:00:00,,,,,,,,,
1869,1.073,0.0,0.0,2023-03-19 21:00:00,,,,,,,,,
1870,0.0,0.985,0.0,2023-03-19 22:00:00,,,,,,,,,
1871,0.0,0.518,0.0,2023-03-19 23:00:00,,,,,,,,,
1872,0.0,0.531,0.0,2023-03-20 00:00:00,,,,,,,,,
1873,0.0,0.488,0.0,2023-03-20 01:00:00,,,,,,,,,
1874,0.0,0.324,0.0,2023-03-20 02:00:00,,,,,,,,,
1875,0.0,0.311,0.0,2023-03-20 03:00:00,,,,,,,,,
1876,0.0,0.284,0.0,2023-03-20 04:00:00,,,,,,,,,
1877,0.0,0.294,0.0,2023-03-20 05:00:00,,,,,,,,,
1878,0.0,0.297,0.001,2023-03-20 06:00:00,,,,,,,,,
1879,0.0,1.112,0.178,2023-03-20 07:00:00,,,,,,,,,
1880,0.0,0.0,0.26,2023-03-20 08:00:00,,,,,,,,,
1881,0.0,0.0,0.232,2023-03-20 09:00:00,,,,,,,,,
1882,0.0,0.0,0.233,2023-03-20 10:00:00,,,,,,,,,
1883,0.288,0.0,0.46,2023-03-20 11:00:00,,,,,,,,,
1884,0.378,0.0,0.492,2023-03-20 12:00:00,,,,,,,,,
1885,0.0,0.0,0.24,2023-03-20 13:00:00,,,,,,,,,
1886,0.0,0.0,0.237,2023-03-20 14:00:00,,,,,,,,,
1887,0.0,0.0,0.236,2023-03-20 15:00:00,,,,,,,,,
1888,0.0,0.0,0.229,2023-03-20 16:00:00,,,,,,,,,
1889,0.144,0.0,0.099,2023-03-20 17:00:00,,,,,,,,,
1890,1.223,0.0,0.002,2023-03-20 18:00:00,,,,,,,,,
1891,0.502,0.0,0.0,2023-03-20 19:00:00,,,,,,,,,
1892,0.712,0.0,0.0,2023-03-20 20:00:00,,,,,,,,,
1893,1.75,0.0,0.0,2023-03-20 21:00:00,,,,,,,,,
1894,0.0,0.637,0.0,2023-03-20 22:00:00,,,,,,,,,
1895,0.0,0.484,0.0,2023-03-20 23:00:00,,,,,,,,,
1896,0.0,0.531,0.0,2023-03-21 00:00:00,,,,,,,,,
1897,0.0,0.521,0.0,2023-03-21 01:00:00,,,,,,,,,
1898,0.0,0.539,0.0,2023-03-21 02:00:00,,,,,,,,,
1899,0.0,0.248,0.0,2023-03-21 03:00:00,,,,,,,,,
1900,0.0,0.243,0.0,2023-03-21 04:00:00,,,,,,,,,
1901,0.0,0.242,0.0,2023-03-21 05:00:00,,,,,,,,,
1902,0.0,0.244,0.0,2023-03-21 06:00:00,,,,,,,,,
1903,0.0,1.468,0.114,2023-03-21 07:00:00,,,,,,,,,
1904,0.037,0.0,0.247,2023-03-21 08:00:00,,,,,,,,,
1905,0.738,0.0,0.442,2023-03-21 09:00:00,,,,,,,,,
1906,0.0,0.0,0.425,2023-03-21 10:00:00,,,,,,,,,
1907,0.0,0.0,0.25,2023-03-21 11:00:00,,,,,,,,,
1908,0.0,0.0,0.246,2023-03-21 12:00:00,,,,,,,,,
1909,0.0,0.0,0.241,2023-03-21 13:00:00,,,,,,,,,
1910,0.0,0.0,0.245,2023-03-21 14:00:00,,,,,,,,,
1911,0.0,0.0,0.247,2023-03-21 15:00:00,,,,,,,,,
1912,0.0,0.0,0.243,2023-03-21 16:00:00,,,,,,,,,
1913,0.154,0.0,0.104,2023-03-21 17:00:00,,,,,,,,,
1914,1.368,0.0,0.005,2023-03-21 18:00:00,,,,,,,,,
1915,2.282,0.0,0.0,2023-03-21 19:00:00,,,,,,,,,
1916,0.571,0.0,0.0,2023-03-21 20:00:00,,,,,,,,,
1917,0.617,0.0,0.0,2023-03-21 21:00:00,,,,,,,,,
1918,0.0,1.269,0.0,2023-03-21 22:00:00,,,,,,,,,
1919,0.0,0.599,0.0,2023-03-21 23:00:00,,,,,,,,,
1920,0.0,0.59,0.0,2023-03-22 00:00:00,,,,,,,,,
1921,0.0,0.527,0.0,2023-03-22 01:00:00,,,,,,,,,
1922,0.0,0.523,0.0,2023-03-22 02:00:00,,,,,,,,,
1923,0.0,0.356,0.0,2023-03-22 03:00:00,,,,,,,,,
1924,0.0,0.253,0.0,2023-03-22 04:00:00,,,,,,,,,
1925,0.0,0.246,0.0,2023-03-22 05:00:00,,,,,,,,,
1926,0.0,0.25,0.0,2023-03-22 06:00:00,,,,,,,,,
1927,0.0,1.169,0.123,2023-03-22 07:00:00,,,,,,,,,
1928,0.061,0.0,0.299,2023-03-22 08:00:00,,,,,,,,,
1929,0.0,0.0,0.249,2023-03-22 09:00:00,,,,,,,,,
1930,0.0,0.0,0.241,2023-03-22 10:00:00,,,,,,,,,
1931,0.012,0.0,0.235,2023-03-22 11:00:00,,,,,,,,,
1932,0.0,0.0,0.251,2023-03-22 12:00:00,,,,,,,,,
1933,0.0,0.0,0.253,2023-03-22 13:00:00,,,,,,,,,
1934,0.0,0.0,0.266,2023-03-22 14:00:00,,,,,,,,,
1935,0.0,0.0,0.262,2023-03-22 15:00:00,,,,,,,,,
1936,0.062,0.0,0.241,2023-03-22 16:00:00,,,,,,,,,
1937,0.179,0.0,0.136,2023-03-22 17:00:00,,,,,,,,,
1938,0.802,0.0,0.017,2023-03-22 18:00:00,,,,,,,,,
1939,0.727,0.0,0.0,2023-03-22 19:00:00,,,,,,,,,
1940,0.445,0.0,0.0,2023-03-22 20:00:00,,,,,,,,,
1941,0.565,0.0,0.0,2023-03-22 21:00:00,,,,,,,,,
1942,0.0,1.37,0.0,2023-03-22 22:00:00,,,,,,,,,
1943,0.0,0.315,0.0,2023-03-22 23:00:00,,,,,,,,,
1944,0.0,0.305,0.0,2023-03-23 00:00:00,,,,,,,,,
1945,0.0,0.355,0.0,2023-03-23 01:00:00,,,,,,,,,
1946,0.0,0.398,0.0,2023-03-23 02:00:00,,,,,,,,,
1947,0.0,0.266,0.0,2023-03-23 03:00:00,,,,,,,,,
1948,0.0,0.244,0.0,2023-03-23 04:00:00,,,,,,,,,
1949,0.0,0.238,0.0,2023-03-23 05:00:00,,,,,,,,,
1950,0.0,0.235,0.0,2023-03-23 06:00:00,,,,,,,,,
1951,0.0,1.287,0.105,2023-03-23 07:00:00,,,,,,,,,
1952,1.04,0.0,0.107,2023-03-23 08:00:00,,,,,,,,,
1953,0.059,0.0,0.179,2023-03-23 09:00:00,,,,,,,,,
1954,0.054,0.0,0.186,2023-03-23 10:00:00,,,,,,,,,
1955,0.054,0.0,0.185,2023-03-23 11:00:00,,,,,,,,,
1956,0.054,0.0,0.184,2023-03-23 12:00:00,,,,,,,,,
1957,0.027,0.0,0.213,2023-03-23 13:00:00,,,,,,,,,
1958,0.064,0.0,0.173,2023-03-23 14:00:00,,,,,,,,,
1959,0.136,0.0,0.095,2023-03-23 15:00:00,,,,,,,,,
1960,0.169,0.0,0.065,2023-03-23 16:00:00,,,,,,,,,
1961,0.208,0.0,0.022,2023-03-23 17:00:00,,,,,,,,,
1962,0.563,0.0,0.003,2023-03-23 18:00:00,,,,,,,,,
1963,1.432,0.0,0.0,2023-03-23 19:00:00,,,,,,,,,
1964,0.337,0.0,0.0,2023-03-23 20:00:00,,,,,,,,,
1965,0.472,0.0,0.0,2023-03-23 21:00:00,,,,,,,,,
1966,0.0,0.532,0.0,2023-03-23 22:00:00,,,,,,,,,
1967,0.0,0.618,0.0,2023-03-23 23:00:00,,,,,,,,,
1968,0.0,0.604,0.0,2023-03-24 00:00:00,,,,,,,,,
1969,0.0,0.534,0.0,2023-03-24 01:00:00,,,,,,,,,
1970,0.0,0.462,0.0,2023-03-24 02:00:00,,,,,,,,,
1971,0.0,0.331,0.0,2023-03-24 03:00:00,,,,,,,,,
1972,0.0,0.248,0.0,2023-03-24 04:00:00,,,,,,,,,
1973,0.0,0.245,0.0,2023-03-24 05:00:00,,,,,,,,,
1974,0.0,0.243,0.0,2023-03-24 06:00:00,,,,,,,,,
1975,0.0,1.643,0.177,2023-03-24 07:00:00,,,,,,,,,
1976,0.031,0.0,0.314,2023-03-24 08:00:00,,,,,,,,,
1977,0.0,0.0,0.257,2023-03-24 09:00:00,,,,,,,,,
1978,0.0,0.0,0.257,2023-03-24 10:00:00,,,,,,,,,
1979,0.0,0.0,0.263,2023-03-24 11:00:00,,,,,,,,,
1980,0.0,0.0,0.268,2023-03-24 12:00:00,,,,,,,,,
1981,0.0,0.0,0.258,2023-03-24 13:00:00,,,,,,,,,
1982,0.514,0.0,0.428,2023-03-24 14:00:00,,,,,,,,,
1983,0.018,0.0,0.316,2023-03-24 15:00:00,,,,,,,,,
1984,0.009,0.0,0.316,2023-03-24 16:00:00,,,,,,,,,
1985,0.211,0.0,0.115,2023-03-24 17:00:00,,,,,,,,,
1986,0.309,0.0,0.008,2023-03-24 18:00:00,,,,,,,,,
1987,0.37,0.0,0.0,2023-03-24 19:00:00,,,,,,,,,
1988,0.471,0.0,0.0,2023-03-24 20:00:00,,,,,,,,,
1989,0.535,0.0,0.0,2023-03-24 21:00:00,,,,,,,,,
1990,0.0,0.531,0.0,2023-03-24 22:00:00,,,,,,,,,
1991,0.0,0.54,0.0,2023-03-24 23:00:00,,,,,,,,,
1992,0.0,0.532,0.0,2023-03-25 00:00:00,,,,,,,,,
1993,0.0,0.534,0.0,2023-03-25 01:00:00,,,,,,,,,
1994,0.0,0.505,0.0,2023-03-25 02:00:00,,,,,,,,,
1995,0.0,0.377,0.0,2023-03-25 03:00:00,,,,,,,,,
1996,0.0,0.266,0.0,2023-03-25 04:00:00,,,,,,,,,
1997,0.0,0.242,0.0,2023-03-25 05:00:00,,,,,,,,,
1998,0.0,0.279,0.004,2023-03-25 06:00:00,,,,,,,,,
1999,0.0,0.053,0.187,2023-03-25 07:00:00,,,,,,,,,
2000,0.0,0.0,0.244,2023-03-25 08:00:00,,,,,,,,,
2001,0.0,0.0,0.426,2023-03-25 09:00:00,,,,,,,,,
2002,0.507,0.0,0.662,2023-03-25 10:00:00,,,,,,,,,
2003,0.326,0.0,0.632,2023-03-25 11:00:00,,,,,,,,,
2004,0.541,0.0,0.454,2023-03-25 12:00:00,,,,,,,,,
2005,0.267,0.0,0.258,2023-03-25 13:00:00,,,,,,,,,
2006,0.59,0.0,0.232,2023-03-25 14:00:00,,,,,,,,,
2007,0.162,0.0,0.175,2023-03-25 15:00:00,,,,,,,,,
2008,0.854,0.0,0.074,2023-03-25 16:00:00,,,,,,,,,
2009,0.978,0.0,0.053,2023-03-25 17:00:00,,,,,,,,,
2010,0.565,0.0,0.001,2023-03-25 18:00:00,,,,,,,,,
2011,0.722,0.0,0.0,2023-03-25 19:00:00,,,,,,,,,
2012,1.995,0.0,0.0,2023-03-25 20:00:00,,,,,,,,,
2013,0.486,0.0,0.0,2023-03-25 21:00:00,,,,,,,,,
2014,0.0,0.397,0.0,2023-03-25 22:00:00,,,,,,,,,
2015,0.0,0.384,0.0,2023-03-25 23:00:00,,,,,,,,,
2016,0.0,0.384,0.0,2023-03-26 00:00:00,,,,,,,,,
2017,0.0,0.0,0.0,2023-03-26 01:00:00,,,,,,,,,
2018,0.0,0.419,0.0,2023-03-26 02:00:00,,,,,,,,,
2019,0.0,0.306,0.0,2023-03-26 03:00:00,,,,,,,,,
2020,0.0,0.254,0.0,2023-03-26 04:00:00,,,,,,,,,
2021,0.0,0.323,0.0,2023-03-26 05:00:00,,,,,,,,,
2022,0.0,0.247,0.0,2023-03-26 06:00:00,,,,,,,,,
2023,0.0,0.238,0.003,2023-03-26 07:00:00,,,,,,,,,
2024,0.152,0.0,0.096,2023-03-26 08:00:00,,,,,,,,,
2025,0.0,0.0,0.302,2023-03-26 09:00:00,,,,,,,,,
2026,0.0,0.0,0.403,2023-03-26 10:00:00,,,,,,,,,
2027,0.0,0.0,0.353,2023-03-26 11:00:00,,,,,,,,,
2028,0.067,0.0,0.807,2023-03-26 12:00:00,,,,,,,,,
2029,0.09,0.0,0.726,2023-03-26 13:00:00,,,,,,,,,
2030,0.0,0.0,0.319,2023-03-26 14:00:00,,,,,,,,,
2031,0.018,0.0,0.608,2023-03-26 15:00:00,,,,,,,,,
2032,0.0,0.0,0.281,2023-03-26 16:00:00,,,,,,,,,
2033,0.116,0.0,0.356,2023-03-26 17:00:00,,,,,,,,,
2034,0.338,0.0,0.121,2023-03-26 18:00:00,,,,,,,,,
2035,0.647,0.0,0.008,2023-03-26 19:00:00,,,,,,,,,
2036,0.94,0.0,0.0,2023-03-26 20:00:00,,,,,,,,,
2037,0.6,0.0,0.0,2023-03-26 21:00:00,,,,,,,,,
2038,0.0,0.48,0.0,2023-03-26 22:00:00,,,,,,,,,
2039,0.0,0.532,0.0,2023-03-26 23:00:00,,,,,,,,,
2040,0.0,0.526,0.0,2023-03-27 00:00:00,,,,,,,,,
2041,0.0,0.527,0.0,2023-03-27 01:00:00,,,,,,,,,
2042,0.0,0.561,0.0,2023-03-27 02:00:00,,,,,,,,,
2043,0.0,0.313,0.0,2023-03-27 03:00:00,,,,,,,,,
2044,0.0,0.256,0.0,2023-03-27 04:00:00,,,,,,,,,
2045,0.0,0.246,0.0,2023-03-27 05:00:00,,,,,,,,,
2046,0.0,0.238,0.0,2023-03-27 06:00:00,,,,,,,,,
2047,0.0,1.572,0.004,2023-03-27 07:00:00,,,,,,,,,
2048,0.168,0.0,0.205,2023-03-27 08:00:00,,,,,,,,,
2049,0.0,0.0,0.248,2023-03-27 09:00:00,,,,,,,,,
2050,0.0,0.0,0.251,2023-03-27 10:00:00,,,,,,,,,
2051,0.0,0.0,0.383,2023-03-27 11:00:00,,,,,,,,,
2052,0.479,0.0,0.719,2023-03-27 12:00:00,,,,,,,,,
2053,0.0,0.0,0.255,2023-03-27 13:00:00,,,,,,,,,
