,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
144378,GO_FIRST,G8-125,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.17,19,2437
166906,Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.67,16,5040
38912,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,25,4979
227327,Vistara,UK-861,Mumbai,Early_Morning,one,Evening,Delhi,Business,10.58,24,60813
239100,Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,Business,11.75,17,58125
125965,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Evening,Delhi,Economy,11.67,40,6324
60307,Indigo,6E-6818,Mumbai,Evening,one,Late_Night,Bangalore,Economy,6.33,43,2124
244540,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Chennai,Business,16.92,44,49613
173121,Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,25.75,23,5960
257399,Vistara,UK-846,Bangalore,Morning,one,Night,Hyderabad,Business,12.42,25,37985
8442,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,42,4781
126450,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.33,43,6461
220887,Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,33,39377
226850,Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Business,17.58,20,41101
298881,Vistara,UK-824,Chennai,Night,one,Afternoon,Hyderabad,Business,15.75,23,41064
262574,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Business,6.5,24,66063
96218,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.58,14,15583
100513,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,12.25,37,6568
55695,Indigo,6E-6051,Mumbai,Evening,one,Night,Bangalore,Economy,3.75,18,5103
201325,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,Economy,21.17,37,7081
277866,Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Business,8.67,12,45883
236871,Air_India,AI-867,Mumbai,Night,one,Evening,Kolkata,Business,21.67,36,49725
102826,AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.75,2,5176
287052,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,38,41314
194373,Vistara,UK-826,Chennai,Afternoon,one,Afternoon,Bangalore,Economy,27.5,9,24678
12790,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,16,4496
10698,Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,5,10680
202719,Indigo,6E-6006,Chennai,Afternoon,zero,Evening,Hyderabad,Economy,1.33,3,6827
230487,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Business,11.75,7,84820
159833,Vistara,UK-894,Hyderabad,Evening,one,Night,Mumbai,Economy,4.92,12,9178
75893,Vistara,UK-865,Mumbai,Evening,one,Night,Hyderabad,Economy,25.75,40,3334
205051,Air_India,AI-430,Chennai,Morning,one,Morning,Hyderabad,Economy,24.58,31,3979
33309,AirAsia,I5-775,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,35,9840
202670,Indigo,6E-6137,Chennai,Morning,one,Evening,Hyderabad,Economy,8.83,2,10717
278811,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,21.08,26,58315
182967,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.33,20,8578
256139,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,7.25,5,56588
243500,Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Business,5.83,30,31682
110999,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Economy,13.17,13,14839
232318,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Business,7.58,28,66928
251319,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,16.33,32,54684
106171,Indigo,6E-6212,Bangalore,Morning,one,Night,Kolkata,Economy,9.33,26,5178
65123,Air_India,AI-867,Mumbai,Night,one,Night,Kolkata,Economy,24.83,22,4977
24819,GO_FIRST,G8-7533,Delhi,Afternoon,one,Night,Kolkata,Economy,10.08,28,5954
151470,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Economy,25.42,37,7141
106303,AirAsia,I5-1564,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,12.83,27,3393
184510,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,10.0,30,5606
247899,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,8.33,40,45097
132994,Indigo,6E-5327,Kolkata,Evening,zero,Night,Mumbai,Economy,3.0,35,4499
48669,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,30,3024
39769,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.17,30,4979
125648,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,14.5,38,11335
152504,Air_India,AI-676,Kolkata,Morning,one,Morning,Chennai,Economy,25.5,49,4893
22976,GO_FIRST,G8-422,Delhi,Night,one,Afternoon,Kolkata,Economy,16.08,18,4546
28501,Air_India,AI-891,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.75,48,4559
177976,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,23.67,22,4359
228894,Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Business,6.67,39,47205
8570,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11.0,43,2409
39922,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Chennai,Economy,15.08,31,4506
92477,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Economy,12.67,42,4111
67121,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.08,32,6000
110552,GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Hyderabad,Economy,7.58,10,4337
198785,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.58,12,15384
202468,AirAsia,I5-557,Chennai,Evening,zero,Evening,Kolkata,Economy,2.42,48,2359
262498,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,Business,18.08,23,48079
219722,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,12,59537
29505,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,8,9840
94550,Indigo,6E-484,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,5,5178
22214,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.83,14,5954
9017,Indigo,6E-2519,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.08,45,2791
123703,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,27,6461
80210,Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,2.0,23,1890
139256,Indigo,6E-893,Kolkata,Morning,one,Evening,Bangalore,Economy,10.5,28,4284
62180,AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Kolkata,Economy,12.5,6,7411
283225,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Kolkata,Business,12.67,7,51707
279253,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.67,33,45883
289211,Air_India,AI-538,Chennai,Night,zero,Night,Delhi,Business,2.83,30,27792
56063,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Bangalore,Economy,7.67,20,5102
42298,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,45,3348
125192,Indigo,6E-7234,Kolkata,Evening,one,Night,Delhi,Economy,6.42,36,4362
280814,Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Business,23.33,12,38099
47617,Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,25,3489
207092,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,6,22152
226094,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Business,13.42,13,32634
164908,AirAsia,I5-972,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,8.17,45,2250
16379,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,32,4500
265814,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Business,4.92,28,37526
217819,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,Business,2.25,31,27976
196322,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,6.75,33,4755
49640,Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Economy,27.5,34,7109
89489,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,11.25,28,4796
267174,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,Business,16.33,47,50271
273000,Vistara,UK-774,Kolkata,Night,one,Evening,Chennai,Business,23.33,11,55502
153469,Indigo,6E-913,Hyderabad,Morning,one,Night,Delhi,Economy,8.83,11,9073
271031,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Business,15.42,18,52063
229697,Air_India,AI-631,Mumbai,Evening,one,Night,Delhi,Business,3.83,47,29764
184145,SpiceJet,SG-612,Chennai,Night,one,Afternoon,Delhi,Economy,14.67,28,4048
223295,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,12.17,24,45672
294240,Air_India,AI-672,Chennai,Afternoon,one,Evening,Bangalore,Business,27.58,18,43729
166671,Vistara,UK-894,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.0,14,4453
105177,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.75,19,6186
50419,Vistara,UK-877,Mumbai,Morning,one,Morning,Delhi,Economy,22.25,38,5232
156555,GO_FIRST,G8-515,Hyderabad,Morning,one,Afternoon,Delhi,Economy,6.5,34,6921
43,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,1,12150
181754,SpiceJet,SG-520,Chennai,Afternoon,one,Night,Delhi,Economy,7.0,12,14282
29311,Air_India,AI-540,Delhi,Night,one,Morning,Hyderabad,Economy,13.25,6,11310
190258,Indigo,6E-6217,Chennai,Night,one,Early_Morning,Mumbai,Economy,9.0,23,3689
129487,Indigo,6E-6488,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,15,7959
235627,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Business,9.83,20,61485
243799,Vistara,UK-986,Mumbai,Night,one,Night,Chennai,Business,21.5,34,49613
146554,Indigo,6E-563,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.08,37,4148
67307,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.08,33,6000
40506,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,34,5107
106795,AirAsia,I5-741,Bangalore,Morning,one,Evening,Kolkata,Economy,8.17,30,6042
30436,GO_FIRST,G8-103,Delhi,Evening,one,Late_Night,Hyderabad,Economy,5.67,15,6101
102285,Indigo,6E-807,Bangalore,Morning,one,Evening,Mumbai,Economy,6.83,47,3153
111849,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,6.0,20,6620
45699,Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,16,4061
210060,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,5.5,32,59033
114201,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,12.83,39,5322
281378,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,12.08,21,81169
270080,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,7.33,46,61874
176313,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.5,49,5983
288626,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,11.08,19,65872
199699,AirAsia,I5-319,Chennai,Morning,zero,Afternoon,Kolkata,Economy,2.33,21,4617
122048,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,9.33,17,11970
62809,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Economy,15.08,9,14343
275737,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,10.92,21,39499
238092,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,12.25,3,50810
119685,SpiceJet,SG-8264,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.5,1,6488
39206,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,27,3349
194016,Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,Economy,6.25,4,17013
249751,Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,15.92,14,69244
119954,Air_India,AI-9741,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,4,11844
149490,Indigo,6E-345,Kolkata,Morning,one,Afternoon,Chennai,Economy,6.67,18,5280
106931,AirAsia,I5-5204,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,6.25,31,5176
295445,Air_India,AI-538,Chennai,Night,one,Night,Bangalore,Business,23.75,40,60260
123310,Indigo,6E-7583,Kolkata,Afternoon,one,Night,Delhi,Economy,6.33,25,4276
130675,Indigo,6E-6965,Kolkata,Afternoon,zero,Evening,Mumbai,Economy,3.0,22,4914
58203,Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,Economy,6.25,31,6502
228901,Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Business,14.17,39,50957
245501,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,12.42,10,73657
238891,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,11.17,14,60365
76752,Air_India,AI-651,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.75,45,6397
144768,Vistara,UK-738,Kolkata,Evening,one,Morning,Hyderabad,Economy,14.92,22,5632
193761,SpiceJet,SG-612,Chennai,Night,zero,Night,Mumbai,Economy,1.92,49,3000
28393,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,Economy,6.42,47,6542
164834,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Economy,13.33,44,4363
186842,Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,5.58,45,3916
189217,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Evening,Mumbai,Economy,10.75,15,12408
238177,Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.5,5,21479
43567,AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,5,5939
156701,AirAsia,I5-974,Hyderabad,Night,one,Late_Night,Delhi,Economy,5.17,36,2228
120423,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,15.92,7,14889
199523,Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,Economy,22.5,19,5937
124425,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,6.5,31,6723
241041,Vistara,UK-960,Mumbai,Morning,one,Night,Hyderabad,Business,11.0,43,58125
192585,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,40,1830
289235,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,5.67,30,57920
7489,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,38,2409
74199,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,14.5,29,2105
211566,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Business,2.33,46,36712
260185,Vistara,UK-846,Bangalore,Morning,one,Evening,Chennai,Business,11.42,29,44280
245600,Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,Business,2.92,12,32923
102287,Indigo,6E-886,Bangalore,Morning,one,Evening,Mumbai,Economy,7.67,47,3153
245775,Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Delhi,Business,25.42,14,35554
129179,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,22.67,13,10425
12317,Indigo,6E-772,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,14,7425
144168,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,12.33,17,6062
61221,Indigo,6E-6818,Mumbai,Evening,one,Late_Night,Bangalore,Economy,6.5,48,2124
94494,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.83,4,11383
140738,GO_FIRST,G8-7560,Kolkata,Afternoon,zero,Evening,Bangalore,Economy,2.67,38,4145
174548,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,19.17,35,5960
226925,Vistara,UK-988,Mumbai,Night,zero,Night,Delhi,Business,2.08,21,34460
232551,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Business,9.25,31,54608
216848,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Business,11.08,16,67769
222860,Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Business,23.42,17,47657
296165,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,Business,16.0,7,84374
139900,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Economy,22.42,32,6195
55135,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Economy,14.92,15,10054
278834,Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Business,5.17,27,45995
8673,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,43,5227
19570,GO_FIRST,G8-530,Delhi,Early_Morning,one,Evening,Bangalore,Economy,9.67,47,4020
282677,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,9.25,44,56702
160519,Indigo,6E-793,Hyderabad,Evening,one,Evening,Mumbai,Economy,3.58,16,21253
50489,Vistara,UK-771,Mumbai,Early_Morning,one,Night,Delhi,Economy,14.17,38,7576
266913,Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Business,25.25,43,59254
275713,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,7.75,20,54115
232515,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.92,30,69168
71447,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.5,10,11129
47568,AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,25,2336
81543,AirAsia,I5-941,Mumbai,Early_Morning,one,Afternoon,Chennai,Economy,7.5,32,1890
198880,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.5,13,12779
12101,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,13,7425
101249,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.67,41,6568
89591,GO_FIRST,G8-7543,Bangalore,Afternoon,one,Night,Delhi,Economy,9.92,29,3466
245679,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.67,13,32923
122366,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.0,19,6845
99777,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.92,33,6389
224039,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,35,64801
184692,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,13.17,31,6131
279979,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.08,44,51058
288692,Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Delhi,Business,2.83,21,27792
78577,Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Economy,8.33,11,11129
296879,Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,Business,26.67,23,54896
139867,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Bangalore,Economy,6.83,32,4211
199269,Indigo,6E-591,Chennai,Morning,one,Evening,Kolkata,Economy,7.42,17,5499
160152,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,7.33,14,10069
17626,Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,38,4255
154475,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.5,19,5892
174794,Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,13.0,37,5960
195319,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,15.75,21,6437
170376,Indigo,6E-121,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,5.33,47,1755
145640,Indigo,6E-854,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,6.5,29,5655
12483,Vistara,UK-829,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.33,14,13314
233376,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Bangalore,Business,13.92,40,62448
271962,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Business,20.58,37,52175
16986,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,35,4230
4787,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,25,5040
98606,Indigo,6E-161,Bangalore,Afternoon,one,Evening,Mumbai,Economy,4.17,27,5178
217668,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Business,14.17,28,65529
6835,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,35,2410
119569,Vistara,UK-814,Bangalore,Night,one,Morning,Chennai,Economy,12.75,48,6161
78434,Vistara,UK-994,Mumbai,Morning,one,Morning,Chennai,Economy,23.5,10,11129
163505,Indigo,6E-199,Hyderabad,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.5,36,3096
197207,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,13.08,43,4755
198734,Indigo,6E-613,Chennai,Evening,one,Early_Morning,Kolkata,Economy,10.92,12,9153
257980,Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Business,14.58,34,37985
84783,Vistara,UK-854,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.08,5,16276
144086,Indigo,6E-2474,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,16,6977
88130,Indigo,6E-6257,Bangalore,Early_Morning,one,Evening,Delhi,Economy,10.0,22,3788
67045,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,32,4977
183679,Air_India,AI-672,Chennai,Afternoon,one,Morning,Delhi,Economy,18.25,25,4494
125285,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Evening,Delhi,Economy,13.67,36,6324
293157,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.08,45,49553
199991,Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,23,6869
268019,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Bangalore,Business,13.08,13,60978
82601,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,Economy,9.83,39,4348
68249,Indigo,6E-6004,Mumbai,Evening,one,Late_Night,Kolkata,Economy,6.08,38,6295
223724,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Business,6.08,30,65944
175261,Indigo,6E-668,Hyderabad,Evening,one,Night,Kolkata,Economy,5.58,41,2057
180078,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Economy,22.92,44,6287
17205,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,36,4205
111218,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,11.92,15,11383
48338,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,13.33,28,6122
69861,GO_FIRST,G8-397,Mumbai,Evening,one,Night,Kolkata,Economy,5.33,47,5100
61723,Indigo,6E-5307,Mumbai,Morning,one,Evening,Kolkata,Economy,9.5,2,20328
64789,Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.0,20,5949
3241,Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,18,4380
123032,GO_FIRST,G8-537,Kolkata,Evening,one,Night,Delhi,Economy,7.08,23,6488
245525,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,13.08,11,42521
92115,AirAsia,I5-818,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.75,40,5485
266410,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,21.5,36,50271
121826,Indigo,6E-318,Kolkata,Late_Night,one,Afternoon,Delhi,Economy,8.25,16,6489
23919,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Kolkata,Economy,7.08,23,4394
35477,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,2,13515
246157,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Business,14.0,18,65033
111435,Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.0,17,6133
190519,Vistara,UK-824,Chennai,Night,zero,Night,Mumbai,Economy,2.08,25,2960
123351,GO_FIRST,G8-295,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.67,25,6294
209560,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Business,5.33,28,41281
76362,GO_FIRST,G8-7545,Mumbai,Afternoon,one,Late_Night,Hyderabad,Economy,11.58,43,3282
131306,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.92,25,5888
13432,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,19,4482
