,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Data & Hora,Unnamed: 0.1,temp,feels_like,pressure,humidity,wind_speed,clouds_all,weather_description
1983,0.018,0.0,0.316,2023-03-24 15:00:00,1983.0,16.7,16.7,1022.0,70.91,13.4,51.2,partially cloudy
1984,0.009,0.0,0.316,2023-03-24 16:00:00,1984.0,15.7,15.7,1022.0,71.07,15.0,50.0,partially cloudy
1985,0.211,0.0,0.115,2023-03-24 17:00:00,1985.0,15.7,15.7,1022.0,66.68,11.6,27.6,partially cloudy
1986,0.309,0.0,0.008,2023-03-24 18:00:00,1986.0,14.7,14.7,1023.0,71.92,10.0,31.5,partially cloudy
1987,0.37,0.0,0.0,2023-03-24 19:00:00,1987.0,13.8,13.8,1023.0,81.65,5.7,27.6,partially cloudy
1988,0.471,0.0,0.0,2023-03-24 20:00:00,1988.0,12.0,12.0,1023.0,86.79,4.3,36.8,partially cloudy
1989,0.535,0.0,0.0,2023-03-24 21:00:00,1989.0,11.0,11.0,1023.1,87.26,0.4,30.3,partially cloudy
1990,0.0,0.531,0.0,2023-03-24 22:00:00,1990.0,9.9,9.1,1023.2,98.87,7.6,27.6,partially cloudy
1991,0.0,0.54,0.0,2023-03-24 23:00:00,1991.0,9.0,9.0,1024.1,99.11,3.8,27.6,partially cloudy
1992,0.0,0.532,0.0,2023-03-25 00:00:00,1992.0,9.0,9.0,1024.1,99.11,0.9,24.3,partially cloudy
1993,0.0,0.534,0.0,2023-03-25 01:00:00,1993.0,8.9,8.9,1024.1,93.3,4.1,53.6,partially cloudy
1994,0.0,0.505,0.0,2023-03-25 02:00:00,1994.0,8.9,8.9,1024.0,99.27,1.3,39.8,partially cloudy
1995,0.0,0.377,0.0,2023-03-25 03:00:00,1995.0,8.8,6.8,1023.1,99.35,12.7,50.0,partially cloudy
1996,0.0,0.266,0.0,2023-03-25 04:00:00,1996.0,7.9,5.7,1023.1,99.34,12.5,51.8,partially cloudy
1997,0.0,0.242,0.0,2023-03-25 05:00:00,1997.0,8.7,6.4,1023.0,99.35,15.0,96.8,overcast
1998,0.0,0.279,0.004,2023-03-25 06:00:00,1998.0,8.7,6.4,1023.0,99.02,14.5,30.0,partially cloudy
1999,0.0,0.053,0.187,2023-03-25 07:00:00,1999.0,8.7,6.1,1023.0,93.21,16.8,93.7,overcast
2000,0.0,0.0,0.244,2023-03-25 08:00:00,2000.0,9.7,7.8,1023.0,92.96,13.2,91.3,overcast
2001,0.0,0.0,0.426,2023-03-25 09:00:00,2001.0,11.7,11.7,1023.0,87.05,14.8,90.0,partially cloudy
2002,0.507,0.0,0.662,2023-03-25 10:00:00,2002.0,14.6,14.6,1023.8,72.72,16.3,27.6,partially cloudy
2003,0.326,0.0,0.632,2023-03-25 11:00:00,2003.0,15.6,15.6,1022.9,63.96,20.7,27.6,partially cloudy
2004,0.541,0.0,0.454,2023-03-25 12:00:00,2004.0,15.8,15.8,1022.8,63.64,20.3,90.4,overcast
2005,0.267,0.0,0.258,2023-03-25 13:00:00,2005.0,16.6,16.6,1022.8,67.9,25.3,89.0,partially cloudy
2006,0.59,0.0,0.232,2023-03-25 14:00:00,2006.0,14.9,14.9,1022.7,71.6,23.0,89.0,partially cloudy
2007,0.162,0.0,0.175,2023-03-25 15:00:00,2007.0,14.7,14.7,1021.9,73.56,25.2,90.4,overcast
2008,0.854,0.0,0.074,2023-03-25 16:00:00,2008.0,14.6,14.6,1021.8,74.15,25.0,89.0,partially cloudy
2009,0.978,0.0,0.053,2023-03-25 17:00:00,2009.0,14.7,14.7,1021.8,83.67,27.7,89.0,partially cloudy
2010,0.565,0.0,0.001,2023-03-25 18:00:00,2010.0,14.7,14.7,1021.8,88.51,23.0,90.4,overcast
2011,0.722,0.0,0.0,2023-03-25 19:00:00,2011.0,14.8,14.8,1020.9,88.38,23.4,89.0,partially cloudy
2012,1.995,0.0,0.0,2023-03-25 20:00:00,2012.0,14.7,14.7,1020.9,93.95,20.5,89.0,partially cloudy
2013,0.486,0.0,0.0,2023-03-25 21:00:00,2013.0,14.6,14.6,1021.9,99.3,19.7,90.4,overcast
2014,0.0,0.397,0.0,2023-03-25 22:00:00,2014.0,14.6,14.6,1022.0,93.88,16.1,89.0,partially cloudy
2015,0.0,0.384,0.0,2023-03-25 23:00:00,2015.0,12.9,12.9,1022.0,99.21,18.1,89.0,partially cloudy
2016,0.0,0.384,0.0,2023-03-26 00:00:00,2016.0,13.7,13.7,1022.1,99.06,8.0,90.4,"rain, overcast"
2017,0.0,0.0,0.0,2023-03-26 01:00:00,,,,,,,,
2018,0.0,0.419,0.0,2023-03-26 02:00:00,2017.0,13.7,13.7,1022.1,92.72,11.2,89.0,partially cloudy
2019,0.0,0.306,0.0,2023-03-26 03:00:00,2018.0,12.7,12.7,1022.1,92.74,8.7,50.0,partially cloudy
2020,0.0,0.254,0.0,2023-03-26 04:00:00,2019.0,12.6,12.6,1022.1,92.52,8.7,89.2,partially cloudy
2021,0.0,0.323,0.0,2023-03-26 05:00:00,2020.0,11.7,11.7,1022.1,93.36,7.1,89.0,partially cloudy
2022,0.0,0.247,0.0,2023-03-26 06:00:00,2021.0,10.7,10.7,1023.0,99.04,1.8,27.6,partially cloudy
2023,0.0,0.238,0.003,2023-03-26 07:00:00,2022.0,9.8,9.5,1023.1,99.19,5.2,35.1,partially cloudy
2024,0.152,0.0,0.096,2023-03-26 08:00:00,2023.0,9.8,9.0,1024.0,99.11,7.1,27.6,partially cloudy
2025,0.0,0.0,0.302,2023-03-26 09:00:00,2024.0,11.8,11.8,1025.0,86.15,5.2,27.6,partially cloudy
2026,0.0,0.0,0.403,2023-03-26 10:00:00,2025.0,12.8,12.8,1025.0,76.15,14.3,27.6,partially cloudy
2027,0.0,0.0,0.353,2023-03-26 11:00:00,2026.0,13.8,13.8,1026.0,75.7,16.1,27.6,partially cloudy
2028,0.067,0.0,0.807,2023-03-26 12:00:00,2027.0,14.8,14.8,1026.0,67.75,14.8,27.6,partially cloudy
2029,0.09,0.0,0.726,2023-03-26 13:00:00,2028.0,15.7,15.7,1026.0,63.62,15.1,33.9,partially cloudy
2030,0.0,0.0,0.319,2023-03-26 14:00:00,2029.0,14.9,14.9,1026.0,62.4,15.9,27.6,partially cloudy
2031,0.018,0.0,0.608,2023-03-26 15:00:00,2030.0,14.7,14.7,1026.0,63.56,16.3,27.6,partially cloudy
2032,0.0,0.0,0.281,2023-03-26 16:00:00,2031.0,15.7,15.7,1025.1,59.6,16.6,30.3,partially cloudy
2033,0.116,0.0,0.356,2023-03-26 17:00:00,2032.0,14.9,14.9,1025.1,66.14,17.5,38.7,partially cloudy
2034,0.338,0.0,0.121,2023-03-26 18:00:00,2033.0,14.8,14.8,1025.1,70.96,17.5,26.9,partially cloudy
2035,0.647,0.0,0.008,2023-03-26 19:00:00,2034.0,13.8,13.8,1025.1,71.0,12.6,0.0,clear
2036,0.94,0.0,0.0,2023-03-26 20:00:00,2035.0,11.9,11.9,1025.1,76.62,10.9,5.7,clear
2037,0.6,0.0,0.0,2023-03-26 21:00:00,2036.0,10.8,10.8,1025.2,81.73,8.9,32.4,partially cloudy
2038,0.0,0.48,0.0,2023-03-26 22:00:00,2037.0,9.8,9.0,1026.1,87.36,7.1,0.0,clear
2039,0.0,0.532,0.0,2023-03-26 23:00:00,2038.0,9.8,8.3,1025.3,87.36,10.2,0.0,clear
2040,0.0,0.526,0.0,2023-03-27 00:00:00,2039.0,8.9,8.3,1025.2,87.5,5.9,6.8,clear
2041,0.0,0.527,0.0,2023-03-27 01:00:00,2040.0,8.9,8.9,1025.2,93.22,3.6,0.0,clear
2042,0.0,0.561,0.0,2023-03-27 02:00:00,2041.0,8.0,7.3,1025.2,93.02,5.4,12.0,clear
2043,0.0,0.313,0.0,2023-03-27 03:00:00,2042.0,7.0,7.0,1025.2,98.6,0.0,17.0,clear
2044,0.0,0.256,0.0,2023-03-27 04:00:00,2043.0,7.8,5.8,1024.2,98.94,11.0,0.0,clear
2045,0.0,0.246,0.0,2023-03-27 05:00:00,2044.0,7.8,6.6,1023.3,98.94,7.3,0.0,clear
2046,0.0,0.238,0.0,2023-03-27 06:00:00,2045.0,7.8,7.2,1023.2,93.63,5.2,0.0,clear
2047,0.0,1.572,0.004,2023-03-27 07:00:00,2046.0,7.8,6.7,1023.2,93.39,7.1,0.0,clear
2048,0.168,0.0,0.205,2023-03-27 08:00:00,2047.0,7.7,6.0,1023.2,88.05,9.6,0.0,clear
2049,0.0,0.0,0.248,2023-03-27 09:00:00,2048.0,11.6,11.6,1023.2,72.95,11.8,0.0,clear
2050,0.0,0.0,0.251,2023-03-27 10:00:00,2049.0,13.4,13.4,1023.2,68.59,12.5,0.0,clear
2051,0.0,0.0,0.383,2023-03-27 11:00:00,2050.0,15.5,15.5,1023.2,53.71,10.9,0.0,clear
2052,0.479,0.0,0.719,2023-03-27 12:00:00,2051.0,17.5,17.5,1023.1,46.96,9.6,0.0,clear
2053,0.0,0.0,0.255,2023-03-27 13:00:00,2052.0,18.8,18.8,1023.0,52.09,6.2,12.7,clear
2054,0.0,0.0,0.242,2023-03-27 14:00:00,2053.0,18.9,18.9,1022.1,55.93,9.1,5.0,clear
2055,0.0,0.0,0.24,2023-03-27 15:00:00,2054.0,18.1,18.1,1022.0,60.65,13.2,0.0,clear
2056,0.0,0.0,0.241,2023-03-27 16:00:00,2055.0,17.1,17.1,1022.0,60.08,11.8,0.0,clear
2057,0.0,0.0,0.252,2023-03-27 17:00:00,2056.0,18.0,18.0,1021.0,53.13,9.8,4.2,clear
2058,0.206,0.0,0.1,2023-03-27 18:00:00,2057.0,16.2,16.2,1021.0,57.44,11.4,0.0,clear
2059,0.551,0.0,0.014,2023-03-27 19:00:00,2058.0,15.1,15.1,1021.0,63.42,11.2,0.0,clear
2060,1.063,0.0,0.0,2023-03-27 20:00:00,2059.0,13.9,13.9,1021.1,64.32,5.4,63.0,partially cloudy
2061,0.941,0.0,0.0,2023-03-27 21:00:00,2060.0,13.0,13.0,1021.1,64.43,7.3,12.7,clear
2062,0.0,0.651,0.0,2023-03-27 22:00:00,2061.0,12.0,12.0,1021.2,68.29,0.4,60.0,partially cloudy
2063,0.0,0.517,0.0,2023-03-27 23:00:00,2062.0,10.7,10.7,1022.0,78.6,5.4,13.9,clear
2064,0.0,0.486,0.0,2023-03-28 00:00:00,2063.0,12.0,12.0,1022.0,68.4,2.0,0.0,clear
2065,0.0,0.496,0.0,2023-03-28 01:00:00,2064.0,12.0,12.0,1021.1,70.11,6.7,50.0,partially cloudy
2066,0.0,0.506,0.0,2023-03-28 02:00:00,2065.0,12.1,12.1,1021.0,73.57,8.2,19.7,clear
2067,0.0,0.331,0.0,2023-03-28 03:00:00,2066.0,12.1,12.1,1020.1,73.57,19.6,13.9,clear
2068,0.0,0.244,0.0,2023-03-28 04:00:00,2067.0,12.0,12.0,1020.1,73.8,14.5,50.0,partially cloudy
2069,0.0,0.229,0.0,2023-03-28 05:00:00,2068.0,12.1,12.1,1020.1,77.78,17.7,44.3,partially cloudy
2070,0.0,0.224,0.0,2023-03-28 06:00:00,2069.0,11.9,11.9,1020.0,74.94,3.1,75.7,partially cloudy
2071,0.0,1.705,0.004,2023-03-28 07:00:00,2070.0,11.9,11.9,1020.1,79.68,15.1,10.0,clear
2072,0.117,0.0,0.207,2023-03-28 08:00:00,2071.0,11.9,11.9,1020.0,74.95,15.7,33.8,partially cloudy
2073,0.31,0.0,0.394,2023-03-28 09:00:00,2072.0,13.8,13.8,1020.1,66.07,20.5,4.6,clear
2074,0.0,0.0,0.369,2023-03-28 10:00:00,2073.0,17.0,17.0,1020.1,53.35,19.2,30.0,partially cloudy
2075,0.0,0.0,0.397,2023-03-28 11:00:00,2074.0,19.9,19.9,1021.0,42.5,12.3,100.0,overcast
2076,0.0,0.0,0.682,2023-03-28 12:00:00,2075.0,21.8,21.8,1020.9,42.68,10.9,100.0,overcast
2077,0.0,0.0,0.366,2023-03-28 13:00:00,2076.0,21.8,21.8,1020.9,40.13,14.3,90.0,partially cloudy
2078,0.0,0.0,0.315,2023-03-28 14:00:00,2077.0,21.8,21.8,1020.9,37.78,21.0,86.4,partially cloudy
2079,0.0,0.0,0.323,2023-03-28 15:00:00,2078.0,20.8,20.8,1020.0,41.2,15.2,94.9,overcast
2080,0.0,0.0,0.322,2023-03-28 16:00:00,2079.0,19.9,19.9,1020.0,42.93,14.5,50.0,partially cloudy
2081,0.005,0.0,0.313,2023-03-28 17:00:00,2080.0,20.9,20.9,1019.9,36.14,5.2,8.7,clear
2082,0.416,0.0,0.134,2023-03-28 18:00:00,2081.0,21.0,21.0,1019.0,29.41,8.4,69.6,partially cloudy
2083,0.864,0.0,0.023,2023-03-28 19:00:00,2082.0,19.1,19.1,1019.9,43.55,7.9,90.0,partially cloudy
2084,1.004,0.0,0.0,2023-03-28 20:00:00,2083.0,17.2,17.2,1019.9,48.97,8.0,57.5,partially cloudy
2085,0.678,0.0,0.0,2023-03-28 21:00:00,2084.0,15.3,15.3,1020.0,52.41,10.9,52.5,partially cloudy
2086,0.0,0.692,0.0,2023-03-28 22:00:00,2085.0,17.1,17.1,1020.0,38.53,9.0,90.0,partially cloudy
2087,0.0,0.579,0.0,2023-03-28 23:00:00,2086.0,17.0,17.0,1020.0,41.55,6.1,18.4,clear
2088,0.0,0.531,0.0,2023-03-29 00:00:00,2087.0,16.9,16.9,1020.0,47.55,6.1,71.6,partially cloudy
2089,0.0,0.256,0.0,2023-03-29 01:00:00,2088.0,16.8,16.8,1020.0,54.0,10.5,90.0,partially cloudy
2090,0.0,0.256,0.0,2023-03-29 02:00:00,2089.0,15.9,15.9,1019.9,57.35,13.0,85.4,partially cloudy
2091,0.0,0.25,0.0,2023-03-29 03:00:00,2090.0,16.1,16.1,1019.0,56.35,14.8,85.5,partially cloudy
2092,0.0,0.246,0.0,2023-03-29 04:00:00,2091.0,15.1,15.1,1018.9,60.03,11.9,90.0,partially cloudy
2093,0.0,0.244,0.0,2023-03-29 05:00:00,2092.0,13.3,13.3,1017.9,63.34,14.8,100.0,overcast
2094,0.0,0.233,0.0,2023-03-29 06:00:00,2093.0,15.1,15.1,1018.0,56.61,11.4,58.2,partially cloudy
2095,0.0,1.371,0.007,2023-03-29 07:00:00,2094.0,15.1,15.1,1017.9,49.67,17.4,80.0,partially cloudy
2096,0.334,0.0,0.12,2023-03-29 08:00:00,2095.0,15.9,15.9,1018.8,44.43,20.0,77.1,partially cloudy
2097,0.111,0.0,0.203,2023-03-29 09:00:00,2096.0,17.8,17.8,1018.9,42.18,21.8,89.5,partially cloudy
2098,1.425,0.0,0.554,2023-03-29 10:00:00,2097.0,18.7,18.7,1019.8,39.83,25.7,100.0,overcast
2099,0.246,0.0,0.469,2023-03-29 11:00:00,2098.0,19.9,19.9,1019.7,37.07,28.4,96.7,overcast
2100,0.0,0.0,0.458,2023-03-29 12:00:00,2099.0,20.9,20.9,1019.7,42.2,34.4,100.0,overcast
2101,0.0,0.0,0.336,2023-03-29 13:00:00,2100.0,21.0,21.0,1019.6,47.14,32.7,80.0,partially cloudy
2102,0.0,0.0,0.326,2023-03-29 14:00:00,2101.0,20.1,20.1,1019.7,52.89,35.3,100.0,overcast
2103,0.0,0.0,0.323,2023-03-29 15:00:00,2102.0,19.0,19.0,1019.8,58.62,35.9,100.0,overcast
2104,0.309,0.0,0.422,2023-03-29 16:00:00,2103.0,18.9,18.9,1019.8,67.68,27.9,33.9,partially cloudy
2105,0.103,0.0,0.218,2023-03-29 17:00:00,2104.0,17.7,17.7,1019.9,77.73,27.5,89.0,partially cloudy
2106,0.22,0.0,0.054,2023-03-29 18:00:00,2105.0,16.7,16.7,1020.8,88.82,20.0,89.0,partially cloudy
2107,0.314,0.0,0.0,2023-03-29 19:00:00,2106.0,16.7,16.7,1020.8,88.47,19.6,90.4,"rain, overcast"
2108,0.424,0.0,0.0,2023-03-29 20:00:00,2107.0,16.7,16.7,1020.8,88.54,19.4,89.0,partially cloudy
2109,0.454,0.0,0.0,2023-03-29 21:00:00,2108.0,15.8,15.8,1020.9,94.15,17.5,89.0,partially cloudy
2110,0.0,0.553,0.0,2023-03-29 22:00:00,2109.0,15.7,15.7,1021.9,99.38,17.5,90.4,"rain, overcast"
2111,0.0,0.544,0.0,2023-03-29 23:00:00,2110.0,15.8,15.8,1021.9,92.99,17.9,89.0,partially cloudy
2112,0.0,0.433,0.0,2023-03-30 00:00:00,2111.0,15.8,15.8,1022.0,93.56,18.4,89.0,partially cloudy
2113,0.0,0.275,0.0,2023-03-30 01:00:00,2112.0,15.7,15.7,1022.8,93.41,15.2,90.4,overcast
2114,0.0,0.254,0.0,2023-03-30 02:00:00,2113.0,15.7,15.7,1021.9,93.27,15.0,89.0,partially cloudy
2115,0.0,0.246,0.0,2023-03-30 03:00:00,2114.0,15.6,15.6,1022.0,93.26,11.4,89.0,partially cloudy
2116,0.0,0.234,0.0,2023-03-30 04:00:00,2115.0,14.7,14.7,1021.9,98.84,11.8,89.2,partially cloudy
2117,0.0,0.291,0.0,2023-03-30 05:00:00,2116.0,14.7,14.7,1022.0,92.34,11.6,100.0,overcast
2118,0.0,0.239,0.0,2023-03-30 06:00:00,2117.0,14.6,14.6,1022.0,93.14,9.8,100.0,overcast
2119,0.0,1.197,0.003,2023-03-30 07:00:00,2118.0,14.6,14.6,1022.0,99.46,16.1,87.9,partially cloudy
2120,1.026,0.0,0.105,2023-03-30 08:00:00,2119.0,14.6,14.6,1022.9,93.73,16.8,100.0,overcast
2121,0.047,0.0,0.239,2023-03-30 09:00:00,2120.0,14.7,14.7,1022.9,93.22,17.9,89.0,partially cloudy
2122,0.0,0.0,0.186,2023-03-30 10:00:00,2121.0,15.9,15.9,1023.8,91.41,20.7,87.9,partially cloudy
2123,0.0,0.0,0.253,2023-03-30 11:00:00,2122.0,16.9,16.9,1023.9,85.37,24.3,89.0,partially cloudy
2124,0.0,0.0,0.242,2023-03-30 12:00:00,2123.0,17.7,17.7,1024.8,80.87,26.4,89.0,partially cloudy
2125,0.0,0.0,0.244,2023-03-30 13:00:00,2124.0,16.8,16.8,1023.8,85.43,29.3,90.4,overcast
2126,0.0,0.0,0.241,2023-03-30 14:00:00,2125.0,16.8,16.8,1023.8,85.76,30.2,89.0,partially cloudy
2127,0.0,0.0,0.239,2023-03-30 15:00:00,2126.0,16.8,16.8,1023.8,85.43,29.5,89.0,partially cloudy
2128,0.0,0.0,0.23,2023-03-30 16:00:00,2127.0,16.9,16.9,1023.7,85.3,27.9,89.2,partially cloudy
2129,0.053,0.0,0.197,2023-03-30 17:00:00,2128.0,16.9,16.9,1023.7,85.77,31.2,89.0,partially cloudy
2130,0.656,0.0,0.09,2023-03-30 18:00:00,2129.0,15.9,15.9,1022.9,90.77,30.0,89.0,partially cloudy
2131,1.304,0.0,0.001,2023-03-30 19:00:00,2130.0,15.8,15.8,1023.7,91.98,24.1,90.4,overcast
2132,0.997,0.0,0.0,2023-03-30 20:00:00,2131.0,15.7,15.7,1023.7,93.56,25.0,89.0,partially cloudy
2133,0.637,0.0,0.0,2023-03-30 21:00:00,2132.0,15.7,15.7,1023.7,94.0,25.3,100.0,overcast
2134,0.0,0.605,0.0,2023-03-30 22:00:00,2133.0,15.7,15.7,1023.8,94.15,25.3,100.0,"rain, overcast"
2135,0.0,0.49,0.0,2023-03-30 23:00:00,2134.0,15.8,15.8,1023.8,93.78,23.7,100.0,overcast
2136,0.0,0.835,0.0,2023-03-31 00:00:00,2135.0,14.9,14.9,1023.8,99.15,22.1,100.0,overcast
2137,0.0,0.485,0.0,2023-03-31 01:00:00,2136.0,14.9,14.9,1023.8,98.84,21.8,100.0,"rain, overcast"
2138,0.0,0.474,0.0,2023-03-31 02:00:00,2137.0,14.9,14.9,1023.8,98.84,17.0,100.0,overcast
2139,0.0,0.455,0.0,2023-03-31 03:00:00,2138.0,14.8,14.8,1022.9,98.22,14.8,100.0,overcast
2140,0.0,0.278,0.0,2023-03-31 04:00:00,2139.0,14.8,14.8,1022.9,98.84,12.5,100.0,overcast
2141,0.0,0.248,0.0,2023-03-31 05:00:00,2140.0,14.7,14.7,1022.9,98.84,15.7,100.0,overcast
2142,0.0,0.244,0.0,2023-03-31 06:00:00,2141.0,14.7,14.7,1023.0,98.84,13.2,100.0,overcast
2143,0.0,0.508,0.001,2023-03-31 07:00:00,2142.0,14.7,14.7,1023.0,98.68,11.4,100.0,overcast
2144,0.57,0.0,0.055,2023-03-31 08:00:00,2143.0,13.8,13.8,1024.0,92.95,8.6,89.0,partially cloudy
2145,0.168,0.0,0.236,2023-03-31 09:00:00,2144.0,14.7,14.7,1024.0,87.88,6.7,89.0,partially cloudy
2146,0.659,0.0,0.376,2023-03-31 10:00:00,2145.0,15.6,15.6,1024.0,87.41,11.8,56.0,partially cloudy
2147,0.0,0.0,0.445,2023-03-31 11:00:00,2146.0,15.8,15.8,1024.9,81.84,12.3,89.0,partially cloudy
2148,0.022,0.0,0.414,2023-03-31 12:00:00,2147.0,15.7,15.7,1025.0,81.89,12.3,50.0,partially cloudy
2149,0.172,0.0,0.341,2023-03-31 13:00:00,2148.0,16.6,16.6,1025.0,82.07,16.3,54.8,partially cloudy
2150,0.027,0.0,0.392,2023-03-31 14:00:00,2149.0,16.6,16.6,1025.0,81.36,13.6,89.0,partially cloudy
2151,0.013,0.0,0.674,2023-03-31 15:00:00,2150.0,15.8,15.8,1025.0,86.2,17.5,89.0,partially cloudy
2152,0.074,0.0,0.615,2023-03-31 16:00:00,2151.0,15.8,15.8,1024.9,80.74,17.0,89.2,partially cloudy
2153,0.857,0.0,0.354,2023-03-31 17:00:00,2152.0,15.7,15.7,1025.0,81.7,13.4,50.0,partially cloudy
2154,1.431,0.0,0.141,2023-03-31 18:00:00,2153.0,15.7,15.7,1024.9,81.69,13.9,50.0,partially cloudy
2155,0.949,0.0,0.028,2023-03-31 19:00:00,2154.0,14.8,14.8,1025.0,82.1,10.0,54.8,partially cloudy
2156,0.557,0.0,0.0,2023-03-31 20:00:00,2155.0,14.7,14.7,1025.0,82.42,8.2,50.0,partially cloudy
2157,1.21,0.0,0.0,2023-03-31 21:00:00,2156.0,13.8,13.8,1025.0,87.73,5.9,50.0,partially cloudy
2158,0.0,0.392,0.0,2023-03-31 22:00:00,2157.0,13.8,13.8,1026.0,88.15,5.0,54.8,partially cloudy
2159,0.0,0.245,0.0,2023-03-31 23:00:00,2158.0,13.7,13.7,1026.0,88.29,5.2,50.0,partially cloudy
2160,0.0,0.244,0.0,2023-04-01 00:00:00,2159.0,13.7,13.7,1025.0,88.08,5.7,89.0,partially cloudy
2161,0.0,0.251,0.0,2023-04-01 01:00:00,2160.0,13.7,13.7,1026.0,88.07,7.6,89.2,"rain, partially cloudy"
2162,0.0,0.294,0.0,2023-04-01 02:00:00,2161.0,13.7,13.7,1025.0,87.52,5.9,89.0,partially cloudy
2163,0.0,0.306,0.0,2023-04-01 03:00:00,2162.0,13.7,13.7,1025.0,93.39,5.4,89.0,partially cloudy
2164,0.0,0.249,0.0,2023-04-01 04:00:00,2163.0,13.7,13.7,1025.0,93.54,9.1,89.2,partially cloudy
2165,0.0,0.27,0.0,2023-04-01 05:00:00,2164.0,13.6,13.6,1024.1,87.23,5.9,27.6,partially cloudy
2166,0.0,0.356,0.0,2023-04-01 06:00:00,2165.0,13.6,13.6,1025.0,88.27,5.7,27.6,partially cloudy
2167,0.0,0.236,0.001,2023-04-01 07:00:00,2166.0,12.6,12.6,1025.0,83.37,4.1,56.0,"rain, partially cloudy"
2168,0.22,0.0,0.026,2023-04-01 08:00:00,2167.0,12.6,12.6,1025.0,88.69,3.6,50.0,partially cloudy
2169,0.136,0.0,0.124,2023-04-01 09:00:00,2168.0,12.7,12.7,1024.2,88.62,8.7,50.0,partially cloudy
2170,1.2,0.0,0.246,2023-04-01 10:00:00,2169.0,12.7,12.7,1025.0,88.55,7.3,89.0,partially cloudy
2171,1.029,0.0,0.328,2023-04-01 11:00:00,2170.0,12.8,12.8,1025.0,93.71,5.7,89.0,partially cloudy
2172,0.037,0.0,0.316,2023-04-01 12:00:00,2171.0,12.9,12.9,1025.0,98.59,7.3,89.0,partially cloudy
2173,0.335,0.0,0.23,2023-04-01 13:00:00,2172.0,14.7,14.7,1024.1,92.78,12.0,89.2,partially cloudy
2174,0.382,0.0,0.369,2023-04-01 14:00:00,2173.0,14.8,14.8,1024.2,92.78,9.6,89.0,partially cloudy
2175,0.121,0.0,0.446,2023-04-01 15:00:00,2174.0,14.9,14.9,1024.1,92.72,5.4,89.0,partially cloudy
2176,0.257,0.0,0.267,2023-04-01 16:00:00,2175.0,15.0,15.0,1024.1,92.79,10.2,89.2,partially cloudy
2177,0.115,0.0,0.364,2023-04-01 17:00:00,2176.0,14.9,14.9,1024.1,97.01,9.6,89.0,partially cloudy
2178,0.378,0.0,0.154,2023-04-01 18:00:00,2177.0,15.0,15.0,1024.0,90.63,21.2,89.0,partially cloudy
2179,0.537,0.0,0.011,2023-04-01 19:00:00,2178.0,14.8,14.8,1024.1,86.24,14.8,29.1,partially cloudy
2180,0.433,0.0,0.0,2023-04-01 20:00:00,2179.0,13.9,13.9,1024.2,85.18,14.8,29.5,partially cloudy
2181,0.477,0.0,0.0,2023-04-01 21:00:00,2180.0,12.8,12.8,1025.2,85.41,15.0,34.0,partially cloudy
2182,0.0,0.514,0.0,2023-04-01 22:00:00,2181.0,11.7,11.7,1026.2,86.2,14.5,0.0,clear
2183,0.0,0.492,0.0,2023-04-01 23:00:00,2182.0,10.7,10.7,1026.3,85.89,11.4,10.1,clear
2184,0.0,0.516,0.0,2023-04-02 00:00:00,2183.0,9.7,8.1,1026.3,91.97,11.4,14.5,clear
2185,0.0,0.248,0.0,2023-04-02 01:00:00,2184.0,8.8,6.9,1026.3,92.52,11.8,0.0,clear
2186,0.0,0.239,0.0,2023-04-02 02:00:00,2185.0,8.7,7.4,1026.3,92.82,8.0,24.0,partially cloudy
2187,0.0,0.244,0.0,2023-04-02 03:00:00,2186.0,7.8,6.0,1026.3,92.01,10.0,38.9,partially cloudy
2188,0.0,0.241,0.0,2023-04-02 04:00:00,2187.0,8.6,6.8,1026.3,81.23,10.9,0.0,clear
2189,0.0,0.239,0.0,2023-04-02 05:00:00,2188.0,6.1,4.1,1026.2,90.06,9.6,0.0,clear
2190,0.0,0.234,0.0,2023-04-02 06:00:00,2189.0,5.0,4.0,1026.3,97.59,5.2,0.0,clear
2191,0.0,0.209,0.022,2023-04-02 07:00:00,2190.0,4.2,2.4,1026.3,96.34,7.6,0.0,rain
2192,0.018,0.0,0.211,2023-04-02 08:00:00,2191.0,6.8,6.8,1027.2,86.13,3.6,0.0,clear
2193,0.055,0.0,0.593,2023-04-02 09:00:00,2192.0,9.9,9.6,1027.2,75.23,5.4,0.0,clear
2194,0.161,0.0,0.843,2023-04-02 10:00:00,2193.0,12.0,12.0,1027.2,66.55,12.5,0.0,clear
2195,0.222,0.0,1.06,2023-04-02 11:00:00,2194.0,13.9,13.9,1028.1,55.28,9.1,0.0,clear
2196,0.619,0.0,1.161,2023-04-02 12:00:00,2195.0,15.8,15.8,1027.2,48.86,7.6,0.0,clear
2197,0.236,0.0,0.79,2023-04-02 13:00:00,2196.0,16.8,16.8,1027.0,48.34,8.7,10.0,clear
2198,0.11,0.0,0.652,2023-04-02 14:00:00,2197.0,17.0,17.0,1026.1,54.29,11.8,40.8,partially cloudy
2199,0.0,0.0,0.293,2023-04-02 15:00:00,2198.0,17.2,17.2,1026.0,56.95,13.9,100.0,overcast
2200,0.015,0.0,0.465,2023-04-02 16:00:00,2199.0,16.1,16.1,1025.1,57.63,18.4,40.0,partially cloudy
