,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
1902,0.0,0.286,0.0,None,2021-12-17 06:00:00,8.47,6.93,7.88,9.45,1025,83,2.62,0,sky is clear
1903,0.0,1.511,0.0,None,2021-12-17 07:00:00,8.43,6.93,7.01,8.9,1025,84,2.55,0,sky is clear
1904,0.276,0.0,0.117,Low,2021-12-17 08:00:00,8.01,6.45,5.9,9.45,1026,84,2.52,0,sky is clear
1905,0.0,0.0,0.244,High,2021-12-17 09:00:00,9.38,7.71,7.57,10.11,1026,80,3.1,0,sky is clear
1906,0.0,0.0,0.239,High,2021-12-17 10:00:00,12.32,11.07,9.54,12.37,1026,56,2.75,0,sky is clear
1907,0.4,0.0,0.558,High,2021-12-17 11:00:00,13.95,12.78,11.68,14.04,1026,53,2.0,0,sky is clear
1908,0.0,0.0,0.297,High,2021-12-17 12:00:00,15.12,13.97,13.34,15.15,1026,49,1.97,0,sky is clear
1909,0.0,0.0,0.251,High,2021-12-17 13:00:00,15.16,13.98,13.9,15.72,1025,48,2.11,0,sky is clear
1910,0.0,0.0,0.255,High,2021-12-17 14:00:00,15.68,14.48,15.01,15.9,1024,45,1.97,0,sky is clear
1911,0.126,0.0,0.245,Medium,2021-12-17 15:00:00,15.71,14.51,14.54,16.72,1024,45,1.29,0,sky is clear
1912,0.541,0.0,0.015,None,2021-12-17 16:00:00,15.13,13.98,14.54,15.15,1024,49,0.98,0,sky is clear
1913,0.351,0.0,0.0,None,2021-12-17 17:00:00,13.15,12.22,12.72,14.0,1024,65,0.79,0,sky is clear
1914,0.421,0.0,0.0,None,2021-12-17 18:00:00,11.24,10.4,9.72,12.89,1024,76,1.23,0,sky is clear
1915,0.982,0.0,0.0,None,2021-12-17 19:00:00,9.72,9.02,7.72,11.78,1025,80,1.82,4,sky is clear
1916,0.63,0.0,0.0,None,2021-12-17 20:00:00,10.42,9.71,8.12,11.22,1025,84,1.6,12,few clouds
1917,0.469,0.0,0.0,None,2021-12-17 21:00:00,9.4,8.9,7.57,10.11,1025,88,1.56,29,scattered clouds
1918,0.0,0.465,0.0,None,2021-12-17 22:00:00,8.91,8.37,6.45,9.55,1025,89,1.53,46,scattered clouds
1919,0.0,1.269,0.0,None,2021-12-17 23:00:00,9.29,8.6,8.43,9.72,1025,89,1.74,45,scattered clouds
1920,0.0,0.677,0.0,None,2021-12-18 00:00:00,9.11,8.2,7.88,9.72,1025,88,1.95,40,scattered clouds
1921,0.0,0.348,0.0,None,2021-12-18 01:00:00,8.28,7.11,7.32,8.72,1025,87,2.09,52,broken clouds
1922,0.0,0.252,0.0,None,2021-12-18 02:00:00,8.1,6.87,6.77,8.72,1025,85,2.13,55,broken clouds
1923,0.0,0.25,0.0,None,2021-12-18 03:00:00,7.93,6.53,6.21,8.72,1025,83,2.3,26,scattered clouds
1924,0.0,0.274,0.0,None,2021-12-18 04:00:00,7.93,6.47,6.21,8.72,1025,83,2.37,13,few clouds
1925,0.0,0.245,0.0,None,2021-12-18 05:00:00,7.75,6.13,5.66,8.72,1025,83,2.54,5,sky is clear
1926,0.0,0.263,0.0,None,2021-12-18 06:00:00,7.07,5.22,5.66,7.72,1025,83,2.67,2,sky is clear
1927,0.0,1.499,0.0,None,2021-12-18 07:00:00,4.27,1.87,3.25,8.72,1025,83,2.69,2,sky is clear
1928,0.232,0.0,0.1,None,2021-12-18 08:00:00,4.24,1.78,3.21,8.72,1026,83,2.76,2,sky is clear
1929,0.179,0.0,0.388,Medium,2021-12-18 09:00:00,7.93,5.86,6.21,8.72,1026,80,3.26,0,sky is clear
1930,0.0,0.0,0.395,High,2021-12-18 10:00:00,12.27,11.15,7.88,12.37,1026,61,3.02,25,scattered clouds
1931,0.338,0.0,0.588,Medium,2021-12-18 11:00:00,13.4,12.39,10.11,13.48,1026,61,2.53,41,scattered clouds
1932,0.637,0.0,0.688,Medium,2021-12-18 12:00:00,14.0,13.05,11.77,14.04,1026,61,2.61,44,scattered clouds
1933,0.256,0.0,0.557,Medium,2021-12-18 13:00:00,14.05,13.13,13.34,14.72,1025,62,2.95,26,scattered clouds
1934,0.267,0.0,0.441,Medium,2021-12-18 14:00:00,14.61,13.75,13.9,15.72,1025,62,2.87,10,sky is clear
1935,0.025,0.0,0.273,Low,2021-12-18 15:00:00,14.6,13.66,13.43,15.72,1024,59,2.42,22,few clouds
1936,1.201,0.0,0.02,None,2021-12-18 16:00:00,14.54,13.59,13.34,14.79,1025,59,1.65,26,scattered clouds
1937,1.424,0.0,0.0,None,2021-12-18 17:00:00,13.27,12.56,12.23,13.72,1025,73,2.47,25,scattered clouds
1938,0.904,0.0,0.0,None,2021-12-18 18:00:00,11.81,11.06,11.68,12.33,1025,77,2.43,31,scattered clouds
1939,1.372,0.0,0.0,None,2021-12-18 19:00:00,11.47,10.66,10.9,11.72,1025,76,2.31,11,few clouds
1940,0.875,0.0,0.0,None,2021-12-18 20:00:00,11.23,10.42,9.79,11.72,1025,77,2.32,16,few clouds
1941,0.761,0.0,0.0,None,2021-12-18 21:00:00,11.05,10.22,8.68,11.72,1025,77,2.37,48,scattered clouds
1942,0.0,0.59,0.0,None,2021-12-18 22:00:00,10.45,9.56,8.12,10.72,1025,77,2.94,50,scattered clouds
1943,0.0,0.516,0.0,None,2021-12-18 23:00:00,10.51,9.65,7.57,10.72,1025,78,2.91,45,scattered clouds
1944,0.0,0.5,0.0,None,2021-12-19 00:00:00,10.33,9.46,7.57,10.72,1025,78,2.81,35,scattered clouds
1945,0.0,0.454,0.0,None,2021-12-19 01:00:00,9.76,8.25,7.01,10.57,1025,79,2.96,12,few clouds
1946,0.0,0.397,0.0,None,2021-12-19 02:00:00,10.25,9.34,6.45,10.72,1024,77,3.18,1,sky is clear
1947,0.0,0.349,0.0,None,2021-12-19 03:00:00,9.07,7.29,7.01,9.54,1024,77,3.17,1,sky is clear
1948,0.0,0.324,0.0,None,2021-12-19 04:00:00,8.87,7.08,7.01,9.45,1024,78,3.12,0,sky is clear
1949,0.0,0.259,0.0,None,2021-12-19 05:00:00,8.83,6.97,5.9,8.99,1024,80,3.23,0,sky is clear
1950,0.0,0.997,0.0,None,2021-12-19 06:00:00,8.1,6.01,7.72,9.45,1023,81,3.36,9,sky is clear
1951,0.0,0.5,0.0,None,2021-12-19 07:00:00,8.02,5.84,7.72,8.43,1023,81,3.49,54,broken clouds
1952,0.23,0.0,0.098,None,2021-12-19 08:00:00,7.86,5.62,7.57,8.9,1023,81,3.53,80,broken clouds
1953,0.089,0.0,0.425,Medium,2021-12-19 09:00:00,8.63,6.36,8.12,8.9,1023,78,3.92,81,broken clouds
1954,1.299,0.0,0.686,None,2021-12-19 10:00:00,10.65,9.52,9.45,10.72,1023,67,3.83,98,overcast clouds
1955,0.729,0.0,0.753,Low,2021-12-19 11:00:00,11.3,10.24,10.57,12.72,1023,67,3.57,100,overcast clouds
1956,0.997,0.0,0.86,None,2021-12-19 12:00:00,12.92,11.94,11.68,13.72,1022,64,3.91,13,few clouds
1957,0.0,0.0,0.345,High,2021-12-19 13:00:00,13.51,12.51,12.79,14.72,1021,61,4.37,2,sky is clear
1958,0.008,0.0,0.404,Medium,2021-12-19 14:00:00,14.55,13.63,13.34,14.79,1020,60,4.56,12,few clouds
1959,0.036,0.0,0.298,Low,2021-12-19 15:00:00,14.58,13.63,12.88,15.72,1019,59,4.18,8,sky is clear
1960,0.306,0.0,0.015,None,2021-12-19 16:00:00,14.55,13.63,13.34,14.72,1019,60,3.56,10,sky is clear
1961,0.363,0.0,0.0,None,2021-12-19 17:00:00,13.27,12.27,12.23,13.72,1019,62,3.43,32,scattered clouds
1962,0.957,0.0,0.0,None,2021-12-19 18:00:00,13.27,12.35,12.23,13.72,1018,65,3.84,96,overcast clouds
1963,1.858,0.0,0.0,None,2021-12-19 19:00:00,13.1,12.19,11.77,13.72,1018,66,3.93,100,overcast clouds
1964,1.155,0.0,0.0,None,2021-12-19 20:00:00,13.1,12.22,11.77,13.72,1018,67,3.71,100,overcast clouds
1965,0.806,0.0,0.0,None,2021-12-19 21:00:00,13.1,12.22,11.77,13.72,1018,67,3.8,100,overcast clouds
1966,0.0,0.656,0.0,None,2021-12-19 22:00:00,13.35,12.46,12.32,13.72,1017,66,4.24,99,overcast clouds
1967,0.0,0.624,0.0,None,2021-12-19 23:00:00,13.27,12.43,12.32,13.72,1017,68,4.14,98,overcast clouds
1968,0.0,0.508,0.0,None,2021-12-20 00:00:00,13.28,12.47,12.32,13.72,1017,69,4.2,100,overcast clouds
1969,0.0,0.337,0.0,None,2021-12-20 01:00:00,13.16,12.36,12.32,13.72,1017,70,4.23,99,overcast clouds
1970,0.0,0.331,0.0,None,2021-12-20 02:00:00,13.36,12.61,12.57,13.72,1017,71,4.23,50,scattered clouds
1971,0.0,0.337,0.0,None,2021-12-20 03:00:00,13.39,12.61,11.45,13.72,1016,70,4.12,37,scattered clouds
1972,0.0,0.296,0.0,None,2021-12-20 04:00:00,13.39,12.56,12.57,13.72,1016,68,4.29,79,broken clouds
1973,0.0,0.257,0.0,None,2021-12-20 05:00:00,13.43,12.63,12.88,13.9,1016,69,4.2,89,overcast clouds
1974,0.0,0.256,0.0,None,2021-12-20 06:00:00,13.59,12.81,13.12,13.72,1016,69,4.21,80,broken clouds
1975,0.0,1.232,0.0,None,2021-12-20 07:00:00,13.97,13.25,12.88,14.72,1016,70,4.29,82,broken clouds
1976,1.277,0.0,0.018,None,2021-12-20 08:00:00,13.39,12.61,12.57,13.72,1016,70,4.01,99,overcast clouds
1977,0.148,0.0,0.077,None,2021-12-20 09:00:00,12.97,12.15,12.79,13.72,1017,70,4.0,99,overcast clouds
1978,0.082,0.0,0.139,None,2021-12-20 10:00:00,11.89,11.28,11.82,13.12,1017,82,4.41,100,overcast clouds
1979,0.103,0.0,0.173,None,2021-12-20 11:00:00,12.45,11.79,12.32,13.72,1017,78,4.38,100,overcast clouds
1980,0.49,0.0,0.111,None,2021-12-20 12:00:00,13.49,12.85,13.12,14.0,1016,75,4.38,100,light rain
1981,0.218,0.0,0.06,None,2021-12-20 13:00:00,14.02,13.54,13.44,14.04,1016,79,4.79,100,light rain
1982,0.311,0.0,0.003,None,2021-12-20 14:00:00,13.43,13.0,12.72,14.45,1015,83,5.21,100,moderate rain
1983,0.268,0.0,0.003,None,2021-12-20 15:00:00,12.92,12.54,12.72,13.12,1015,87,5.22,100,moderate rain
1984,1.174,0.0,0.0,None,2021-12-20 16:00:00,11.88,11.5,11.82,12.79,1015,91,4.93,100,moderate rain
1985,0.581,0.0,0.0,None,2021-12-20 17:00:00,12.37,12.04,11.77,12.79,1015,91,4.56,100,moderate rain
1986,1.752,0.0,0.0,None,2021-12-20 18:00:00,12.44,12.12,11.45,13.72,1015,91,4.81,100,moderate rain
1987,1.779,0.0,0.0,None,2021-12-20 19:00:00,12.44,12.09,11.45,13.72,1015,90,4.77,100,moderate rain
1988,1.15,0.0,0.0,None,2021-12-20 20:00:00,12.44,12.06,12.01,13.72,1015,89,4.56,84,light rain
1989,0.462,0.0,0.0,None,2021-12-20 21:00:00,12.91,12.58,12.32,12.93,1015,89,4.55,99,light rain
1990,0.0,0.719,0.0,None,2021-12-20 22:00:00,12.92,12.67,11.77,13.72,1016,92,4.12,100,moderate rain
1991,0.0,0.594,0.0,None,2021-12-20 23:00:00,12.35,12.04,11.77,12.79,1016,92,3.99,100,moderate rain
1992,0.0,0.508,0.0,None,2021-12-21 00:00:00,12.37,12.09,11.77,12.79,1016,93,3.94,100,moderate rain
1993,0.0,0.431,0.0,None,2021-12-21 01:00:00,12.88,12.6,11.45,12.93,1016,91,3.82,100,moderate rain
1994,0.0,0.384,0.0,None,2021-12-21 02:00:00,12.37,12.06,11.45,12.79,1016,92,3.33,100,moderate rain
1995,0.0,0.39,0.0,None,2021-12-21 03:00:00,12.35,12.07,11.77,12.37,1016,93,2.69,100,light rain
1996,0.0,0.55,0.0,None,2021-12-21 04:00:00,12.93,12.71,11.77,13.72,1016,93,2.48,100,light rain
1997,0.0,0.395,0.0,None,2021-12-21 05:00:00,13.77,13.6,11.45,14.72,1015,92,3.23,99,light rain
1998,0.0,0.389,0.0,None,2021-12-21 06:00:00,13.16,12.91,11.45,13.72,1015,91,2.73,97,light rain
1999,0.0,0.884,0.0,None,2021-12-21 07:00:00,13.19,12.94,11.45,13.72,1015,91,2.98,100,overcast clouds
2000,0.269,0.0,0.132,None,2021-12-21 08:00:00,13.19,12.91,12.01,13.72,1015,90,4.2,100,overcast clouds
2001,0.0,0.0,0.337,Medium,2021-12-21 09:00:00,13.7,13.42,12.32,14.72,1015,88,4.35,100,overcast clouds
2002,0.0,0.0,0.341,High,2021-12-21 10:00:00,15.18,14.87,14.79,15.72,1015,81,3.92,99,overcast clouds
2003,0.0,0.0,0.355,High,2021-12-21 11:00:00,16.25,15.97,15.1,16.78,1014,78,4.53,86,overcast clouds
2004,0.15,0.0,0.573,Medium,2021-12-21 12:00:00,17.98,17.69,17.57,18.72,1014,71,5.13,96,overcast clouds
2005,0.037,0.0,0.31,Medium,2021-12-21 13:00:00,18.54,18.3,17.01,19.72,1013,71,5.21,97,overcast clouds
2006,0.03,0.0,0.305,Low,2021-12-21 14:00:00,17.95,17.71,17.01,18.72,1013,73,4.89,99,overcast clouds
2007,0.18,0.0,0.155,None,2021-12-21 15:00:00,18.0,17.76,17.01,19.72,1012,73,5.03,100,overcast clouds
2008,0.407,0.0,0.011,None,2021-12-21 16:00:00,17.94,17.72,16.45,18.72,1012,74,4.43,100,overcast clouds
2009,0.755,0.0,0.0,None,2021-12-21 17:00:00,17.42,17.1,16.77,17.72,1013,72,3.79,91,overcast clouds
2010,0.6,0.0,0.0,None,2021-12-21 18:00:00,17.25,16.94,15.9,17.72,1013,73,3.52,62,broken clouds
2011,0.818,0.0,0.0,None,2021-12-21 19:00:00,17.07,16.79,16.21,17.72,1013,75,3.5,41,scattered clouds
2012,0.995,0.0,0.0,None,2021-12-21 20:00:00,16.78,16.42,15.57,16.82,1013,73,3.68,59,broken clouds
2013,0.721,0.0,0.0,None,2021-12-21 21:00:00,15.51,15.1,15.1,15.9,1014,76,3.47,74,light rain
2014,0.0,0.593,0.0,None,2021-12-21 22:00:00,16.2,15.86,15.1,16.26,1013,76,3.34,81,broken clouds
2015,0.0,0.998,0.0,None,2021-12-21 23:00:00,16.2,15.83,15.1,16.26,1013,75,2.84,70,light rain
2016,0.0,1.297,0.0,None,2021-12-22 00:00:00,16.22,15.83,14.54,16.72,1013,74,2.74,63,light rain
2017,0.0,0.365,0.0,None,2021-12-22 01:00:00,15.21,14.85,14.45,15.72,1013,79,2.38,58,light rain
2018,0.0,0.372,0.0,None,2021-12-22 02:00:00,15.03,14.65,13.43,15.34,1014,79,2.11,72,light rain
2019,0.0,0.353,0.0,None,2021-12-22 03:00:00,14.59,14.3,14.45,14.79,1014,84,1.97,89,overcast clouds
2020,0.0,0.301,0.0,None,2021-12-22 04:00:00,14.59,14.32,14.23,14.72,1014,85,2.35,80,light rain
2021,0.0,0.437,0.0,None,2021-12-22 05:00:00,14.05,13.86,13.34,14.72,1014,90,2.87,59,light rain
2022,0.0,0.321,0.0,None,2021-12-22 06:00:00,13.47,13.27,12.88,13.72,1014,92,3.05,46,scattered clouds
2023,0.0,1.026,0.0,None,2021-12-22 07:00:00,12.95,12.7,12.32,13.72,1015,92,2.9,34,scattered clouds
2024,0.526,0.0,0.108,None,2021-12-22 08:00:00,12.44,12.12,12.32,13.72,1015,91,3.01,38,scattered clouds
2025,0.0,0.0,0.287,Medium,2021-12-22 09:00:00,12.95,12.7,11.77,14.0,1016,92,3.16,40,scattered clouds
2026,0.0,0.0,0.278,High,2021-12-22 10:00:00,14.07,13.78,13.43,15.11,1016,86,3.94,59,broken clouds
2027,0.0,0.0,0.276,High,2021-12-22 11:00:00,14.73,14.37,14.59,16.72,1016,81,3.98,35,scattered clouds
2028,0.0,0.0,0.282,Medium,2021-12-22 12:00:00,15.76,15.32,15.66,16.78,1016,74,5.69,52,broken clouds
2029,0.102,0.0,0.18,Medium,2021-12-22 13:00:00,16.37,15.94,15.9,17.72,1015,72,5.44,49,scattered clouds
2030,0.304,0.0,0.133,None,2021-12-22 14:00:00,16.37,15.92,15.9,17.72,1015,71,5.2,54,broken clouds
2031,0.649,0.0,0.074,None,2021-12-22 15:00:00,16.35,15.95,15.9,17.72,1014,73,4.05,68,broken clouds
2032,0.697,0.0,0.01,None,2021-12-22 16:00:00,16.29,15.88,15.9,16.78,1014,73,3.78,66,broken clouds
2033,0.348,0.0,0.0,None,2021-12-22 17:00:00,15.75,15.37,15.34,16.78,1014,76,3.42,94,overcast clouds
2034,0.358,0.0,0.0,None,2021-12-22 18:00:00,15.51,15.1,14.79,15.72,1014,76,3.33,99,overcast clouds
2035,0.343,0.0,0.0,None,2021-12-22 19:00:00,15.36,14.91,14.54,15.72,1014,75,3.54,100,overcast clouds
2036,0.728,0.0,0.0,None,2021-12-22 20:00:00,15.36,14.88,14.54,15.72,1015,74,3.99,100,overcast clouds
2037,0.903,0.0,0.0,None,2021-12-22 21:00:00,16.04,15.66,14.54,16.72,1014,75,3.97,100,overcast clouds
2038,0.0,0.83,0.0,None,2021-12-22 22:00:00,15.18,14.76,14.79,16.12,1014,77,5.37,100,overcast clouds
2039,0.0,0.626,0.0,None,2021-12-22 23:00:00,15.11,14.74,13.34,15.15,1014,79,5.68,100,light rain
2040,0.0,0.558,0.0,None,2021-12-23 00:00:00,14.55,14.33,13.34,14.79,1014,87,5.55,100,moderate rain
2041,0.0,0.287,0.0,None,2021-12-23 01:00:00,14.05,13.86,13.43,14.79,1014,90,5.38,100,moderate rain
2042,0.0,0.288,0.0,None,2021-12-23 02:00:00,14.06,13.92,13.43,14.79,1014,92,5.14,100,moderate rain
2043,0.0,0.351,0.0,None,2021-12-23 03:00:00,14.12,14.02,13.99,15.72,1014,93,4.65,100,moderate rain
2044,0.0,0.299,0.0,None,2021-12-23 04:00:00,14.07,13.96,13.9,14.79,1014,93,3.96,100,moderate rain
2045,0.0,0.301,0.0,None,2021-12-23 05:00:00,14.51,14.44,13.43,14.79,1014,93,3.09,100,moderate rain
2046,0.0,0.696,0.0,None,2021-12-23 06:00:00,14.0,13.88,13.34,14.79,1014,93,2.6,100,moderate rain
2047,0.0,0.865,0.0,None,2021-12-23 07:00:00,14.0,13.88,13.34,14.79,1014,93,2.39,100,light rain
2048,0.622,0.0,0.001,None,2021-12-23 08:00:00,13.98,13.89,12.88,14.04,1014,94,2.27,100,light rain
2049,0.333,0.0,0.024,None,2021-12-23 09:00:00,13.98,13.89,12.88,14.04,1015,94,2.16,100,light rain
2050,0.182,0.0,0.117,Low,2021-12-23 10:00:00,13.98,13.89,12.88,14.04,1015,94,2.61,100,light rain
2051,0.074,0.0,0.386,Medium,2021-12-23 11:00:00,14.01,13.92,13.43,14.23,1015,94,2.63,95,light rain
2052,0.071,0.0,0.332,Medium,2021-12-23 12:00:00,14.59,14.56,14.0,14.72,1014,94,3.28,91,light rain
2053,0.121,0.0,0.203,None,2021-12-23 13:00:00,14.6,14.57,14.54,15.01,1014,94,3.65,49,light rain
2054,0.138,0.0,0.213,None,2021-12-23 14:00:00,15.13,15.13,14.23,15.66,1013,93,3.33,89,light rain
2055,0.577,0.0,0.097,None,2021-12-23 15:00:00,14.6,14.52,14.23,15.01,1013,92,3.42,61,light rain
2056,0.477,0.0,0.037,None,2021-12-23 16:00:00,14.56,14.42,13.72,15.1,1013,90,3.44,72,light rain
2057,0.751,0.0,0.001,None,2021-12-23 17:00:00,14.03,13.79,13.34,14.54,1013,88,2.62,92,light rain
2058,0.998,0.0,0.0,None,2021-12-23 18:00:00,12.99,12.64,12.57,13.72,1013,88,2.85,67,broken clouds
2059,0.599,0.0,0.0,None,2021-12-23 19:00:00,12.97,12.62,12.23,13.72,1014,88,3.93,68,broken clouds
2060,0.813,0.0,0.0,None,2021-12-23 20:00:00,12.91,12.58,12.32,12.93,1014,89,4.46,60,broken clouds
2061,0.564,0.0,0.0,None,2021-12-23 21:00:00,12.44,12.12,12.32,13.72,1013,91,4.59,57,broken clouds
2062,0.0,0.951,0.0,None,2021-12-23 22:00:00,12.9,12.54,12.23,12.93,1014,88,5.0,93,overcast clouds
2063,0.0,0.992,0.0,None,2021-12-23 23:00:00,11.92,11.49,11.77,13.72,1013,89,4.74,100,overcast clouds
2064,0.0,0.544,0.0,None,2021-12-24 00:00:00,11.87,11.44,11.77,12.89,1012,89,4.44,100,overcast clouds
2065,0.0,0.374,0.0,None,2021-12-24 01:00:00,12.4,11.92,11.21,13.72,1012,85,4.69,99,light rain
2066,0.0,0.319,0.0,None,2021-12-24 02:00:00,12.35,11.81,11.77,12.37,1011,83,4.9,100,light rain
2067,0.0,0.321,0.0,None,2021-12-24 03:00:00,12.37,11.86,11.77,12.72,1011,84,5.22,100,light rain
2068,0.0,0.304,0.0,None,2021-12-24 04:00:00,12.37,11.86,11.77,12.79,1010,84,5.24,100,light rain
2069,0.0,0.307,0.0,None,2021-12-24 05:00:00,12.42,11.96,11.77,13.72,1010,86,5.32,100,light rain
2070,0.0,0.314,0.0,None,2021-12-24 06:00:00,12.37,11.91,12.32,12.79,1009,86,5.66,100,light rain
2071,0.0,0.322,0.0,None,2021-12-24 07:00:00,12.37,11.96,12.01,12.79,1009,88,5.7,100,moderate rain
2072,0.814,0.0,0.004,None,2021-12-24 08:00:00,11.88,11.5,11.82,12.79,1009,91,5.52,100,moderate rain
2073,0.755,0.0,0.04,None,2021-12-24 09:00:00,11.92,11.54,11.77,13.72,1009,91,5.36,100,moderate rain
2074,1.676,0.0,0.213,None,2021-12-24 10:00:00,12.4,12.05,12.32,13.44,1009,90,5.25,100,moderate rain
2075,0.784,0.0,0.275,None,2021-12-24 11:00:00,12.46,12.16,12.37,13.72,1008,92,5.32,99,light rain
2076,0.225,0.0,0.178,None,2021-12-24 12:00:00,12.93,12.63,12.79,13.12,1008,90,5.22,98,light rain
2077,1.172,0.0,0.08,None,2021-12-24 13:00:00,12.97,12.67,12.88,13.9,1007,90,5.0,90,light rain
2078,0.823,0.0,0.052,None,2021-12-24 14:00:00,12.99,12.67,12.93,14.0,1006,89,5.08,98,moderate rain
2079,0.673,0.0,0.021,None,2021-12-24 15:00:00,12.92,12.59,12.57,12.93,1006,89,5.54,100,moderate rain
2080,1.69,0.0,0.029,None,2021-12-24 16:00:00,12.45,12.13,12.01,13.72,1006,91,5.32,100,moderate rain
2081,1.546,0.0,0.0,None,2021-12-24 17:00:00,12.37,12.06,11.45,12.37,1005,92,4.82,100,moderate rain
2082,0.929,0.0,0.0,None,2021-12-24 18:00:00,12.38,12.08,12.01,12.72,1005,92,4.41,100,light rain
2083,2.513,0.0,0.0,None,2021-12-24 19:00:00,12.37,12.06,11.45,12.89,1005,92,4.07,100,light rain
2084,1.799,0.0,0.0,None,2021-12-24 20:00:00,12.37,12.06,11.45,12.89,1005,92,4.87,100,light rain
2085,0.682,0.0,0.0,None,2021-12-24 21:00:00,12.37,12.04,11.45,12.72,1005,91,4.98,100,light rain
2086,0.0,0.886,0.0,None,2021-12-24 22:00:00,12.36,12.05,11.45,12.72,1004,92,4.38,100,light rain
2087,0.0,1.22,0.0,None,2021-12-24 23:00:00,12.35,12.07,11.45,12.72,1004,93,4.62,100,light rain
2088,0.0,0.479,0.0,None,2021-12-25 00:00:00,12.37,12.06,11.45,12.89,1003,92,4.85,100,light rain
2089,0.0,0.44,0.0,None,2021-12-25 01:00:00,12.37,12.04,11.45,12.79,1003,91,4.6,100,light rain
2090,0.0,0.322,0.0,None,2021-12-25 02:00:00,11.86,11.53,11.45,12.72,1003,93,4.06,100,light rain
2091,0.0,0.294,0.0,None,2021-12-25 03:00:00,11.86,11.5,11.77,12.72,1002,92,3.28,100,moderate rain
2092,0.0,0.299,0.0,None,2021-12-25 04:00:00,11.82,11.49,11.68,12.01,1002,93,2.72,100,moderate rain
2093,0.0,0.342,0.0,None,2021-12-25 05:00:00,11.84,11.51,11.21,12.72,1001,93,3.42,100,moderate rain
2094,0.0,0.303,0.0,None,2021-12-25 06:00:00,11.26,10.87,10.66,11.72,1000,93,4.05,100,moderate rain
2095,0.0,0.319,0.0,None,2021-12-25 07:00:00,11.78,11.42,10.66,11.82,1000,92,3.99,100,moderate rain
2096,0.33,0.0,0.008,None,2021-12-25 08:00:00,11.78,11.39,10.66,11.82,1001,91,4.47,99,moderate rain
2097,1.954,0.0,0.117,None,2021-12-25 09:00:00,11.81,11.42,11.22,11.82,1001,91,4.39,100,moderate rain
2098,0.546,0.0,0.448,Low,2021-12-25 10:00:00,12.92,12.59,12.01,12.93,1003,89,2.68,100,light rain
2099,1.235,0.0,0.263,None,2021-12-25 11:00:00,14.01,13.66,12.57,14.55,1003,84,2.39,84,broken clouds
2100,2.269,0.0,0.39,None,2021-12-25 12:00:00,14.64,14.3,13.68,15.72,1004,82,2.0,93,overcast clouds
2101,1.627,0.0,0.23,None,2021-12-25 13:00:00,15.18,14.84,14.23,15.72,1004,80,1.15,99,overcast clouds
2102,0.397,0.0,0.106,None,2021-12-25 14:00:00,15.4,15.24,14.72,15.97,1005,86,1.04,100,overcast clouds
2103,0.472,0.0,0.206,None,2021-12-25 15:00:00,14.59,14.3,14.45,14.79,1005,84,1.0,100,overcast clouds
2104,0.311,0.0,0.029,None,2021-12-25 16:00:00,14.59,14.35,14.23,14.72,1006,86,1.2,100,overcast clouds
2105,0.343,0.0,0.0,None,2021-12-25 17:00:00,14.03,13.79,13.34,14.54,1007,88,1.04,100,overcast clouds
2106,0.386,0.0,0.0,None,2021-12-25 18:00:00,13.43,13.18,12.23,13.48,1008,90,1.16,100,overcast clouds
2107,0.439,0.0,0.0,None,2021-12-25 19:00:00,12.9,12.65,12.23,13.12,1008,92,1.4,100,overcast clouds
2108,0.69,0.0,0.0,None,2021-12-25 20:00:00,12.32,12.01,11.68,12.57,1009,92,1.38,100,overcast clouds
2109,0.437,0.0,0.0,None,2021-12-25 21:00:00,12.32,12.04,11.68,12.89,1010,93,1.31,100,overcast clouds
2110,0.0,0.375,0.0,None,2021-12-25 22:00:00,12.36,12.08,11.68,12.72,1010,93,1.18,100,overcast clouds
2111,0.0,0.379,0.0,None,2021-12-25 23:00:00,12.36,12.08,11.68,12.72,1010,93,1.73,100,overcast clouds
2112,0.0,0.375,0.0,None,2021-12-26 00:00:00,12.37,12.12,11.77,12.89,1010,94,2.69,98,overcast clouds
2113,0.0,0.326,0.0,None,2021-12-26 01:00:00,12.37,12.09,11.77,12.89,1010,93,2.46,100,overcast clouds
2114,0.0,0.254,0.0,None,2021-12-26 02:00:00,12.93,12.71,11.77,13.72,1011,93,2.94,100,overcast clouds
2115,0.0,0.25,0.0,None,2021-12-26 03:00:00,12.88,12.65,11.77,12.93,1011,93,3.29,100,light rain
2116,0.0,0.372,0.0,None,2021-12-26 04:00:00,12.88,12.65,11.77,12.93,1010,93,3.72,100,light rain
2117,0.0,0.415,0.0,None,2021-12-26 05:00:00,12.37,12.09,11.77,12.72,1010,93,3.42,100,moderate rain
2118,0.0,0.331,0.0,None,2021-12-26 06:00:00,12.36,12.11,11.68,12.72,1009,94,3.37,100,light rain
2119,0.0,1.285,0.0,None,2021-12-26 07:00:00,11.81,11.5,11.21,12.33,1009,94,3.49,100,moderate rain
2120,0.245,0.0,0.0,None,2021-12-26 08:00:00,11.83,11.52,11.77,12.89,1009,94,3.83,100,moderate rain
2121,0.225,0.0,0.013,None,2021-12-26 09:00:00,11.92,11.62,11.77,13.72,1008,94,4.12,100,moderate rain
