,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
7487,0.0,0.479,0.0,None,2022-11-08 23:00:00,14.59,14.51,13.68,14.72,1015,92,3.16,100,light rain
7488,0.0,0.529,0.0,None,2022-11-09 00:00:00,14.59,14.53,13.68,14.72,1016,93,3.54,100,moderate rain
7489,0.0,0.535,0.0,None,2022-11-09 01:00:00,14.08,14.0,13.68,14.72,1016,94,3.04,100,moderate rain
7490,0.0,0.52,0.0,None,2022-11-09 02:00:00,14.13,14.05,13.34,15.72,1016,94,2.45,97,moderate rain
7491,0.0,0.501,0.0,None,2022-11-09 03:00:00,14.08,14.0,13.34,14.72,1016,94,2.19,96,light rain
7492,0.0,0.289,0.0,None,2022-11-09 04:00:00,13.57,13.46,13.48,14.72,1017,95,1.67,84,light rain
7493,0.0,0.251,0.0,None,2022-11-09 05:00:00,14.04,13.98,13.34,14.54,1017,95,1.36,90,light rain
7494,0.0,0.27,0.0,None,2022-11-09 06:00:00,13.5,13.39,13.34,13.99,1018,95,0.84,75,light rain
7495,0.0,0.734,0.001,None,2022-11-09 07:00:00,13.5,13.39,12.79,13.99,1018,95,0.74,87,light rain
7496,0.516,0.0,0.057,None,2022-11-09 08:00:00,14.02,13.96,13.12,14.04,1019,95,1.25,75,broken clouds
7497,0.309,0.0,0.155,None,2022-11-09 09:00:00,14.04,13.98,13.9,14.23,1019,95,1.68,66,broken clouds
7498,0.021,0.0,0.424,None,2022-11-09 10:00:00,14.65,14.65,14.54,16.12,1020,95,1.83,66,broken clouds
7499,0.175,0.0,0.262,None,2022-11-09 11:00:00,15.69,15.8,15.1,16.12,1020,95,2.39,38,scattered clouds
7500,0.122,0.0,0.398,None,2022-11-09 12:00:00,15.8,15.89,15.66,17.72,1020,94,2.84,47,light rain
7501,0.334,0.0,0.187,None,2022-11-09 13:00:00,15.81,15.87,15.7,17.72,1020,93,2.99,65,broken clouds
7502,0.252,0.0,0.283,None,2022-11-09 14:00:00,16.85,16.97,16.21,17.72,1020,91,3.06,89,overcast clouds
7503,0.263,0.0,0.152,None,2022-11-09 15:00:00,17.37,17.51,16.45,17.72,1020,90,3.17,99,light rain
7504,0.336,0.0,0.016,None,2022-11-09 16:00:00,16.82,16.91,16.68,16.82,1020,90,3.3,100,overcast clouds
7505,0.497,0.0,0.0,None,2022-11-09 17:00:00,16.54,16.6,15.9,16.82,1021,90,2.76,100,overcast clouds
7506,0.434,0.0,0.0,None,2022-11-09 18:00:00,15.51,15.54,15.15,16.72,1021,93,2.31,100,overcast clouds
7507,0.383,0.0,0.0,None,2022-11-09 19:00:00,15.21,15.24,15.15,16.21,1022,94,2.07,100,light rain
7508,0.361,0.0,0.0,None,2022-11-09 20:00:00,15.19,15.22,14.79,15.72,1022,94,2.01,100,light rain
7509,0.462,0.0,0.0,None,2022-11-09 21:00:00,14.67,14.65,14.59,15.72,1022,94,1.97,99,light rain
7510,0.0,0.463,0.0,None,2022-11-09 22:00:00,14.67,14.65,14.45,15.72,1023,94,1.27,100,light rain
7511,0.0,0.494,0.0,None,2022-11-09 23:00:00,14.65,14.65,14.45,15.72,1023,95,1.42,100,light rain
7512,0.0,0.278,0.0,None,2022-11-10 00:00:00,14.66,14.64,14.23,15.72,1023,94,1.6,100,light rain
7513,0.0,0.277,0.0,None,2022-11-10 01:00:00,14.65,14.65,14.23,15.72,1023,95,1.69,100,light rain
7514,0.0,0.271,0.0,None,2022-11-10 02:00:00,14.61,14.61,14.23,15.1,1023,95,1.7,99,light rain
7515,0.0,0.269,0.0,None,2022-11-10 03:00:00,14.61,14.61,13.68,15.1,1023,95,1.63,97,overcast clouds
7516,0.0,0.256,0.0,None,2022-11-10 04:00:00,14.61,14.61,13.68,15.1,1023,95,1.41,93,overcast clouds
7517,0.0,0.249,0.0,None,2022-11-10 05:00:00,14.61,14.61,13.68,15.1,1023,95,1.27,91,overcast clouds
7518,0.0,0.267,0.0,None,2022-11-10 06:00:00,14.61,14.61,13.12,15.1,1023,95,1.13,95,overcast clouds
7519,0.0,0.625,0.002,None,2022-11-10 07:00:00,14.59,14.59,13.12,14.72,1023,95,1.09,92,overcast clouds
7520,0.273,0.0,0.057,None,2022-11-10 08:00:00,14.59,14.59,14.45,14.72,1024,95,1.19,90,overcast clouds
7521,0.087,0.0,0.255,Medium,2022-11-10 09:00:00,15.69,15.8,15.1,15.72,1025,95,1.27,86,overcast clouds
7522,0.0,0.0,0.247,High,2022-11-10 10:00:00,16.27,16.41,15.34,16.72,1025,94,1.27,77,broken clouds
7523,0.0,0.0,0.247,Very High,2022-11-10 11:00:00,18.94,19.03,16.21,19.04,1025,82,1.84,56,broken clouds
7524,0.0,0.0,0.258,High,2022-11-10 12:00:00,19.46,19.47,16.77,19.59,1024,77,2.12,59,broken clouds
7525,0.0,0.0,0.257,Medium,2022-11-10 13:00:00,20.0,19.99,17.32,20.15,1024,74,1.84,90,overcast clouds
7526,0.01,0.0,0.245,Medium,2022-11-10 14:00:00,20.53,20.52,17.88,20.82,1023,72,1.62,88,overcast clouds
7527,0.014,0.0,0.232,Medium,2022-11-10 15:00:00,19.99,19.92,17.72,20.82,1023,72,1.43,70,broken clouds
7528,0.184,0.0,0.05,None,2022-11-10 16:00:00,19.45,19.41,17.72,19.59,1023,75,1.18,61,broken clouds
7529,0.272,0.0,0.0,None,2022-11-10 17:00:00,18.72,18.66,17.88,19.04,1023,77,1.54,14,few clouds
7530,0.504,0.0,0.0,None,2022-11-10 18:00:00,17.77,17.69,15.72,17.93,1023,80,1.46,8,sky is clear
7531,1.677,0.0,0.0,None,2022-11-10 19:00:00,17.18,17.09,14.71,17.37,1023,82,1.27,10,sky is clear
7532,0.677,0.0,0.0,None,2022-11-10 20:00:00,16.6,16.4,13.6,16.82,1023,80,1.57,8,sky is clear
7533,0.62,0.0,0.0,None,2022-11-10 21:00:00,14.31,14.25,13.6,15.66,1023,94,1.87,6,sky is clear
7534,0.0,0.521,0.0,None,2022-11-10 22:00:00,13.64,13.51,12.49,15.66,1024,94,1.7,54,broken clouds
7535,0.0,0.51,0.0,None,2022-11-10 23:00:00,13.87,13.82,11.93,15.1,1024,96,1.25,87,overcast clouds
7536,0.0,0.48,0.0,None,2022-11-11 00:00:00,15.54,15.26,11.38,15.7,1024,81,1.59,81,broken clouds
7537,0.0,0.333,0.0,None,2022-11-11 01:00:00,15.53,15.25,10.82,15.7,1024,81,1.97,79,broken clouds
7538,0.0,0.26,0.0,None,2022-11-11 02:00:00,13.61,13.51,9.71,15.01,1023,95,2.32,57,broken clouds
7539,0.0,0.257,0.0,None,2022-11-11 03:00:00,13.58,13.45,9.71,14.72,1023,94,2.38,9,sky is clear
7540,0.0,0.24,0.0,None,2022-11-11 04:00:00,15.0,14.59,9.71,15.15,1022,78,2.57,9,sky is clear
7541,0.0,0.238,0.0,None,2022-11-11 05:00:00,14.44,14.03,9.15,14.59,1022,80,2.93,8,sky is clear
7542,0.0,0.256,0.0,None,2022-11-11 06:00:00,13.94,13.53,9.15,14.45,1022,82,2.99,14,few clouds
7543,0.0,0.665,0.033,None,2022-11-11 07:00:00,13.55,13.34,9.71,14.72,1022,91,3.11,12,few clouds
7544,0.049,0.0,0.357,Medium,2022-11-11 08:00:00,13.58,13.34,9.71,14.72,1022,90,3.63,10,sky is clear
7545,0.0,0.0,0.337,High,2022-11-11 09:00:00,15.41,14.96,13.6,15.72,1023,75,3.78,8,sky is clear
7546,0.0,0.0,0.427,High,2022-11-11 10:00:00,16.45,16.0,14.23,16.82,1023,71,3.73,7,sky is clear
7547,0.0,0.0,0.414,High,2022-11-11 11:00:00,17.3,16.86,15.1,17.72,1023,68,4.03,3,sky is clear
7548,0.0,0.0,0.369,High,2022-11-11 12:00:00,18.27,17.9,17.23,19.72,1022,67,3.88,2,sky is clear
7549,0.0,0.0,0.346,High,2022-11-11 13:00:00,18.52,18.18,17.79,19.72,1021,67,3.61,0,sky is clear
7550,0.0,0.0,0.337,High,2022-11-11 14:00:00,18.52,18.07,17.79,19.72,1021,63,3.49,0,sky is clear
7551,0.031,0.0,0.293,Medium,2022-11-11 15:00:00,17.94,17.51,17.79,18.68,1020,66,3.16,0,sky is clear
7552,0.279,0.0,0.049,None,2022-11-11 16:00:00,17.9,17.47,17.23,18.12,1020,66,2.16,0,sky is clear
7553,0.445,0.0,0.0,None,2022-11-11 17:00:00,17.4,16.95,16.38,18.72,1020,67,2.32,2,sky is clear
7554,0.385,0.0,0.0,None,2022-11-11 18:00:00,16.49,16.0,14.15,16.82,1020,69,2.79,0,sky is clear
7555,0.337,0.0,0.0,None,2022-11-11 19:00:00,15.69,15.12,14.23,15.72,1020,69,2.63,1,sky is clear
7556,0.356,0.0,0.0,None,2022-11-11 20:00:00,15.24,14.83,10.82,16.72,1020,77,2.54,15,few clouds
7557,0.493,0.0,0.0,None,2022-11-11 21:00:00,14.61,14.19,10.82,15.72,1020,79,2.36,15,few clouds
7558,0.0,0.381,0.0,None,2022-11-11 22:00:00,14.37,13.98,9.71,15.72,1020,81,2.65,1,sky is clear
7559,0.0,0.293,0.0,None,2022-11-11 23:00:00,13.8,13.43,9.15,15.1,1020,84,2.54,0,sky is clear
7560,0.0,0.372,0.0,None,2022-11-12 00:00:00,14.07,13.78,12.57,14.54,1020,86,2.73,0,sky is clear
7561,0.0,0.269,0.0,None,2022-11-12 01:00:00,12.8,12.38,9.71,14.54,1020,86,3.0,4,sky is clear
7562,0.0,0.3,0.0,None,2022-11-12 02:00:00,13.48,13.1,9.15,14.72,1020,85,3.06,11,few clouds
7563,0.0,0.246,0.0,None,2022-11-12 03:00:00,13.18,12.75,8.6,14.72,1019,84,3.12,19,few clouds
7564,0.0,0.255,0.0,None,2022-11-12 04:00:00,12.58,12.11,8.04,13.72,1019,85,3.12,7,sky is clear
7565,0.0,0.264,0.0,None,2022-11-12 05:00:00,12.68,12.22,8.6,13.72,1019,85,3.17,19,few clouds
7566,0.0,0.649,0.0,None,2022-11-12 06:00:00,12.68,12.2,8.6,13.72,1019,84,3.32,3,sky is clear
7567,0.0,0.221,0.029,None,2022-11-12 07:00:00,12.68,12.2,8.6,13.72,1019,84,3.45,2,sky is clear
7568,0.229,0.0,0.367,Medium,2022-11-12 08:00:00,12.78,12.28,9.15,13.72,1019,83,3.65,38,scattered clouds
7569,0.061,0.0,0.502,Medium,2022-11-12 09:00:00,16.08,15.57,11.38,16.26,1020,70,3.38,33,scattered clouds
7570,0.317,0.0,0.727,Medium,2022-11-12 10:00:00,17.76,17.34,14.54,17.93,1020,67,2.56,23,few clouds
7571,0.21,0.0,0.779,Medium,2022-11-12 11:00:00,18.99,18.67,17.49,19.04,1020,66,2.44,23,few clouds
7572,0.588,0.0,0.91,Low,2022-11-12 12:00:00,19.58,19.26,18.9,19.79,1020,64,2.42,47,scattered clouds
7573,0.358,0.0,0.782,Medium,2022-11-12 13:00:00,20.17,19.89,19.71,20.72,1019,63,2.42,49,scattered clouds
7574,0.517,0.0,0.588,Low,2022-11-12 14:00:00,20.25,19.87,19.79,21.72,1018,59,2.32,40,scattered clouds
7575,0.246,0.0,0.307,None,2022-11-12 15:00:00,19.68,19.22,17.88,21.72,1018,58,1.98,79,broken clouds
7576,0.423,0.0,0.037,None,2022-11-12 16:00:00,19.61,19.14,19.23,20.57,1018,58,1.21,97,overcast clouds
7577,0.462,0.0,0.0,None,2022-11-12 17:00:00,18.94,18.48,17.57,20.01,1017,61,1.24,97,overcast clouds
7578,0.473,0.0,0.0,None,2022-11-12 18:00:00,17.25,16.81,14.71,17.37,1018,68,1.58,98,overcast clouds
7579,0.448,0.0,0.0,None,2022-11-12 19:00:00,16.65,16.25,13.6,16.82,1018,72,2.08,93,overcast clouds
7580,0.521,0.0,0.0,None,2022-11-12 20:00:00,14.64,14.43,12.49,15.66,1018,87,2.23,83,broken clouds
7581,0.482,0.0,0.0,None,2022-11-12 21:00:00,16.05,15.67,12.01,16.26,1018,75,1.98,88,overcast clouds
7582,0.0,0.321,0.0,None,2022-11-12 22:00:00,14.61,14.48,11.45,15.72,1018,90,1.95,91,overcast clouds
7583,0.0,0.341,0.0,None,2022-11-12 23:00:00,14.04,13.88,11.38,14.72,1018,91,1.81,95,overcast clouds
7584,0.0,0.345,0.0,None,2022-11-13 00:00:00,13.28,13.07,10.82,13.99,1018,92,1.65,90,overcast clouds
7585,0.0,0.324,0.0,None,2022-11-13 01:00:00,13.55,13.34,10.82,14.72,1018,91,1.64,44,scattered clouds
7586,0.0,0.254,0.0,None,2022-11-13 02:00:00,13.45,13.25,10.26,14.72,1018,92,1.82,36,scattered clouds
7587,0.0,0.245,0.0,None,2022-11-13 03:00:00,12.95,12.7,10.26,13.72,1018,92,1.91,44,scattered clouds
7588,0.0,0.264,0.0,None,2022-11-13 04:00:00,12.69,12.39,9.71,13.72,1018,91,1.92,34,scattered clouds
7589,0.0,0.265,0.0,None,2022-11-13 05:00:00,12.69,12.39,9.71,13.72,1017,91,1.93,16,few clouds
7590,0.0,0.254,0.0,None,2022-11-13 06:00:00,13.08,12.79,11.68,13.72,1017,90,1.98,15,few clouds
7591,0.0,0.238,0.004,None,2022-11-13 07:00:00,13.16,12.86,12.01,13.72,1018,89,2.06,13,few clouds
7592,0.058,0.0,0.211,Medium,2022-11-13 08:00:00,12.42,12.02,11.45,13.34,1018,88,2.47,24,few clouds
7593,0.06,0.0,0.401,Medium,2022-11-13 09:00:00,16.58,16.3,12.32,16.82,1018,77,3.09,14,few clouds
7594,0.387,0.0,0.601,Medium,2022-11-13 10:00:00,16.06,15.84,15.7,17.72,1017,81,2.86,14,few clouds
7595,0.452,0.0,0.86,None,2022-11-13 11:00:00,17.97,17.83,17.79,19.23,1017,77,3.67,16,few clouds
7596,1.745,0.0,0.585,None,2022-11-13 12:00:00,19.52,19.33,18.04,19.59,1017,69,5.0,25,scattered clouds
7597,0.638,0.0,0.619,None,2022-11-13 13:00:00,19.56,19.4,18.72,20.26,1016,70,6.58,63,broken clouds
7598,0.177,0.0,0.157,None,2022-11-13 14:00:00,19.56,19.37,18.72,20.26,1016,69,5.48,79,light rain
7599,0.229,0.0,0.1,None,2022-11-13 15:00:00,19.03,18.89,18.72,19.71,1016,73,5.18,94,light rain
7600,0.431,0.0,0.001,None,2022-11-13 16:00:00,18.45,18.34,17.23,19.15,1016,76,5.06,99,moderate rain
7601,0.402,0.0,0.0,None,2022-11-13 17:00:00,17.33,17.31,16.12,18.04,1016,84,4.45,100,moderate rain
7602,0.373,0.0,0.0,None,2022-11-13 18:00:00,16.22,16.27,15.66,16.45,1016,91,3.98,100,moderate rain
7603,0.4,0.0,0.0,None,2022-11-13 19:00:00,15.16,15.11,15.01,15.9,1016,91,3.47,100,moderate rain
7604,0.352,0.0,0.0,None,2022-11-13 20:00:00,15.75,15.81,14.79,16.72,1016,93,3.21,99,moderate rain
7605,0.346,0.0,0.0,None,2022-11-13 21:00:00,16.22,16.33,14.79,16.38,1017,93,2.27,99,light rain
7606,0.0,0.34,0.0,None,2022-11-13 22:00:00,15.13,15.07,14.72,15.34,1017,91,2.49,99,light rain
7607,0.0,0.335,0.0,None,2022-11-13 23:00:00,14.6,14.54,14.23,14.72,1017,93,2.84,94,light rain
7608,0.0,0.348,0.0,None,2022-11-14 00:00:00,14.04,13.95,13.99,14.23,1018,94,3.01,94,light rain
7609,0.0,0.296,0.0,None,2022-11-14 01:00:00,13.49,13.35,13.12,13.72,1018,94,2.04,99,light rain
7610,0.0,0.296,0.0,None,2022-11-14 02:00:00,13.52,13.41,12.57,14.54,1018,95,1.43,100,overcast clouds
7611,0.0,0.291,0.0,None,2022-11-14 03:00:00,13.0,12.84,12.57,13.99,1018,95,1.24,99,overcast clouds
7612,0.0,0.291,0.0,None,2022-11-14 04:00:00,12.92,12.75,12.57,13.04,1018,95,0.3,99,overcast clouds
7613,0.0,0.291,0.0,None,2022-11-14 05:00:00,12.92,12.72,12.23,13.04,1018,94,1.28,100,overcast clouds
7614,0.0,0.3,0.0,None,2022-11-14 06:00:00,12.39,12.17,12.01,12.72,1018,95,1.37,99,overcast clouds
7615,0.0,0.825,0.016,None,2022-11-14 07:00:00,12.66,12.46,11.93,13.43,1018,95,1.63,100,overcast clouds
7616,0.243,0.0,0.145,None,2022-11-14 08:00:00,12.4,12.15,11.68,13.43,1019,94,1.94,100,overcast clouds
7617,0.118,0.0,0.254,Medium,2022-11-14 09:00:00,13.43,13.31,12.23,13.48,1019,95,2.0,100,overcast clouds
7618,0.0,0.0,0.344,Medium,2022-11-14 10:00:00,14.04,13.93,13.34,14.23,1020,93,2.31,99,overcast clouds
7619,0.017,0.0,0.353,Medium,2022-11-14 11:00:00,14.66,14.61,14.54,15.82,1020,93,2.83,98,light rain
7620,0.096,0.0,0.295,Low,2022-11-14 12:00:00,15.68,15.58,15.1,15.82,1019,87,3.78,99,light rain
7621,0.066,0.0,0.217,Medium,2022-11-14 13:00:00,16.22,16.01,15.66,16.38,1019,81,4.1,100,light rain
7622,0.026,0.0,0.241,Low,2022-11-14 14:00:00,15.27,15.15,15.15,16.93,1018,88,4.07,100,light rain
7623,0.18,0.0,0.108,None,2022-11-14 15:00:00,16.29,16.09,15.9,16.93,1018,81,4.06,100,light rain
7624,0.247,0.0,0.026,None,2022-11-14 16:00:00,16.26,16.06,15.34,16.72,1017,81,3.85,100,overcast clouds
7625,0.358,0.0,0.0,None,2022-11-14 17:00:00,15.2,14.97,14.79,15.82,1017,84,3.82,100,overcast clouds
7626,0.381,0.0,0.0,None,2022-11-14 18:00:00,15.19,15.01,14.79,15.72,1017,86,4.14,100,light rain
7627,0.342,0.0,0.0,None,2022-11-14 19:00:00,14.67,14.52,14.59,15.72,1017,89,4.29,100,light rain
7628,0.288,0.0,0.0,None,2022-11-14 20:00:00,15.15,15.02,14.79,15.26,1016,88,4.16,100,light rain
7629,0.375,0.0,0.0,None,2022-11-14 21:00:00,15.17,15.07,14.45,15.72,1016,89,4.49,98,light rain
7630,0.0,0.332,0.0,None,2022-11-14 22:00:00,15.17,15.07,14.45,15.72,1015,89,4.78,99,light rain
7631,0.0,0.446,0.0,None,2022-11-14 23:00:00,15.16,15.08,14.23,15.72,1014,90,5.32,95,light rain
7632,0.0,0.338,0.0,None,2022-11-15 00:00:00,15.16,15.08,14.45,15.72,1014,90,5.94,99,light rain
7633,0.0,0.337,0.0,None,2022-11-15 01:00:00,15.16,15.11,14.45,15.72,1013,91,6.35,99,light rain
7634,0.0,0.284,0.0,None,2022-11-15 02:00:00,15.18,15.13,14.79,15.82,1013,91,6.69,100,moderate rain
7635,0.0,0.258,0.0,None,2022-11-15 03:00:00,15.15,15.07,14.79,15.26,1012,90,7.26,100,moderate rain
7636,0.0,0.254,0.0,None,2022-11-15 04:00:00,15.15,15.12,14.79,15.26,1010,92,7.27,100,moderate rain
7637,0.0,0.254,0.0,None,2022-11-15 05:00:00,15.15,15.12,14.79,15.26,1009,92,7.74,100,heavy intensity rain
7638,0.0,0.243,0.0,None,2022-11-15 06:00:00,15.67,15.72,14.79,15.72,1009,93,7.59,100,heavy intensity rain
7639,0.0,0.338,0.0,None,2022-11-15 07:00:00,15.67,15.75,15.1,15.7,1009,94,5.86,100,heavy intensity rain
7640,0.354,0.0,0.015,None,2022-11-15 08:00:00,16.25,16.38,15.34,16.72,1010,94,4.59,95,heavy intensity rain
7641,0.153,0.0,0.099,None,2022-11-15 09:00:00,15.17,15.2,15.01,15.72,1011,94,3.82,89,moderate rain
7642,0.119,0.0,0.16,None,2022-11-15 10:00:00,14.36,14.31,14.04,15.1,1012,94,3.69,98,light rain
7643,0.0,0.0,0.334,High,2022-11-15 11:00:00,14.1,14.05,13.9,14.72,1012,95,3.91,94,overcast clouds
7644,0.188,0.0,0.248,Medium,2022-11-15 12:00:00,14.14,14.09,14.04,15.9,1011,95,4.17,87,light rain
7645,0.004,0.0,0.278,Medium,2022-11-15 13:00:00,14.92,14.92,14.45,15.72,1011,94,4.77,93,light rain
7646,0.043,0.0,0.21,Medium,2022-11-15 14:00:00,15.25,15.23,14.45,16.72,1011,92,4.99,96,light rain
7647,0.173,0.0,0.086,None,2022-11-15 15:00:00,15.75,15.65,14.45,16.72,1011,87,3.44,100,overcast clouds
7648,0.229,0.0,0.026,None,2022-11-15 16:00:00,15.18,15.08,14.79,15.82,1011,89,3.22,100,overcast clouds
7649,0.255,0.0,0.0,None,2022-11-15 17:00:00,14.19,14.01,13.68,15.72,1011,90,2.44,100,overcast clouds
7650,1.259,0.0,0.0,None,2022-11-15 18:00:00,13.66,13.51,13.48,15.72,1012,93,2.23,100,overcast clouds
7651,1.787,0.0,0.0,None,2022-11-15 19:00:00,13.64,13.51,13.12,15.72,1012,94,2.28,100,overcast clouds
7652,0.628,0.0,0.0,None,2022-11-15 20:00:00,13.63,13.5,13.12,15.72,1012,94,2.42,100,light rain
7653,0.493,0.0,0.0,None,2022-11-15 21:00:00,13.64,13.51,13.12,15.72,1012,94,2.72,100,overcast clouds
7654,0.0,0.538,0.0,None,2022-11-15 22:00:00,13.57,13.44,13.12,14.72,1012,94,3.12,100,overcast clouds
7655,0.0,0.589,0.0,None,2022-11-15 23:00:00,13.11,12.93,12.57,15.72,1012,94,3.38,100,light rain
7656,0.0,0.358,0.0,None,2022-11-16 00:00:00,13.61,13.51,12.57,15.72,1012,95,3.05,100,light rain
7657,0.0,0.256,0.0,None,2022-11-16 01:00:00,13.52,13.38,12.57,14.54,1012,94,3.8,100,light rain
7658,0.0,0.259,0.0,None,2022-11-16 02:00:00,12.99,12.83,12.93,14.54,1011,95,3.92,97,light rain
7659,0.0,0.254,0.0,None,2022-11-16 03:00:00,13.32,13.19,12.93,14.72,1011,95,4.16,100,light rain
7660,0.0,0.26,0.0,None,2022-11-16 04:00:00,13.51,13.4,13.12,14.54,1011,95,4.26,100,light rain
7661,0.0,0.286,0.0,None,2022-11-16 05:00:00,13.57,13.46,13.12,14.72,1011,95,4.06,100,light rain
7662,0.0,0.257,0.0,None,2022-11-16 06:00:00,13.5,13.39,13.12,13.99,1010,95,3.83,100,light rain
7663,0.0,0.724,0.0,None,2022-11-16 07:00:00,13.5,13.39,13.12,13.99,1010,95,4.22,100,light rain
7664,0.318,0.0,0.002,None,2022-11-16 08:00:00,14.07,14.01,13.34,14.72,1010,95,4.92,100,moderate rain
7665,0.245,0.0,0.007,None,2022-11-16 09:00:00,14.07,14.01,13.34,14.72,1010,95,5.42,100,moderate rain
7666,0.208,0.0,0.042,None,2022-11-16 10:00:00,14.31,14.28,13.9,14.71,1010,95,5.49,100,moderate rain
7667,0.307,0.0,0.049,None,2022-11-16 11:00:00,15.16,15.21,14.54,15.72,1009,95,6.23,100,moderate rain
7668,0.433,0.0,0.097,None,2022-11-16 12:00:00,15.66,15.76,14.54,15.9,1009,95,6.87,100,moderate rain
7669,1.061,0.0,0.089,None,2022-11-16 13:00:00,15.99,16.13,15.1,16.72,1009,95,6.68,100,moderate rain
7670,0.484,0.0,0.054,None,2022-11-16 14:00:00,16.26,16.42,15.1,17.57,1008,95,6.35,100,light rain
7671,0.301,0.0,0.019,None,2022-11-16 15:00:00,16.78,16.99,15.66,17.57,1008,95,6.22,100,light rain
7672,0.251,0.0,0.0,None,2022-11-16 16:00:00,16.78,16.99,15.66,17.57,1008,95,6.09,100,light rain
7673,0.371,0.0,0.0,None,2022-11-16 17:00:00,16.27,16.43,15.66,16.93,1008,95,5.86,100,moderate rain
7674,0.455,0.0,0.0,None,2022-11-16 18:00:00,16.27,16.43,15.66,17.01,1008,95,5.38,100,light rain
7675,0.535,0.0,0.0,None,2022-11-16 19:00:00,16.79,17.01,15.66,17.49,1008,95,5.49,100,light rain
7676,0.741,0.0,0.0,None,2022-11-16 20:00:00,16.81,17.03,16.21,17.49,1008,95,6.16,100,moderate rain
7677,0.695,0.0,0.0,None,2022-11-16 21:00:00,17.31,17.58,16.21,17.49,1009,95,5.93,100,light rain
7678,0.0,0.653,0.0,None,2022-11-16 22:00:00,17.31,17.58,16.21,17.49,1009,95,5.06,100,light rain
7679,0.0,0.68,0.0,None,2022-11-16 23:00:00,16.28,16.44,15.9,16.72,1009,95,3.72,99,light rain
7680,0.0,0.708,0.0,None,2022-11-17 00:00:00,16.28,16.47,15.9,16.72,1009,96,2.84,97,light rain
7681,0.0,0.5,0.0,None,2022-11-17 01:00:00,16.28,16.47,15.9,16.72,1009,96,1.78,97,light rain
7682,0.0,0.417,0.0,None,2022-11-17 02:00:00,16.24,16.4,15.72,16.68,1008,95,1.38,99,moderate rain
7683,0.0,0.412,0.0,None,2022-11-17 03:00:00,15.7,15.81,15.34,15.72,1008,95,2.05,100,moderate rain
7684,0.0,0.414,0.0,None,2022-11-17 04:00:00,15.11,15.16,14.45,15.15,1008,95,2.4,98,light rain
7685,0.0,0.411,0.0,None,2022-11-17 05:00:00,14.59,14.61,14.45,14.72,1009,96,2.47,71,broken clouds
7686,0.0,0.403,0.0,None,2022-11-17 06:00:00,14.59,14.61,13.9,14.71,1009,96,2.25,49,scattered clouds
7687,0.0,0.978,0.0,None,2022-11-17 07:00:00,14.07,14.04,13.68,14.71,1009,96,2.58,50,scattered clouds
7688,0.481,0.0,0.051,None,2022-11-17 08:00:00,14.64,14.67,13.12,15.72,1010,96,2.92,65,light rain
7689,0.128,0.0,0.172,Low,2022-11-17 09:00:00,14.64,14.67,13.68,15.72,1010,96,4.31,56,light rain
7690,0.594,0.0,0.18,None,2022-11-17 10:00:00,14.61,14.63,13.68,15.1,1011,96,4.55,50,light rain
7691,0.694,0.0,0.214,Low,2022-11-17 11:00:00,14.71,14.74,14.23,16.38,1011,96,5.04,53,light rain
7692,0.012,0.0,0.239,Medium,2022-11-17 12:00:00,13.94,13.9,13.48,15.72,1011,96,5.29,70,light rain
7693,0.0,0.0,0.253,High,2022-11-17 13:00:00,14.26,14.22,14.04,16.72,1011,95,5.07,48,light rain
7694,0.036,0.0,0.214,Medium,2022-11-17 14:00:00,15.69,15.59,14.23,16.12,1011,87,4.87,72,light rain
7695,0.143,0.0,0.113,None,2022-11-17 15:00:00,15.81,15.56,14.23,17.72,1011,81,4.53,66,light rain
7696,0.235,0.0,0.021,None,2022-11-17 16:00:00,14.4,14.25,14.04,15.82,1011,90,4.19,76,light rain
7697,0.289,0.0,0.0,None,2022-11-17 17:00:00,13.59,13.43,13.12,15.1,1012,93,3.11,77,light rain
7698,0.372,0.0,0.0,None,2022-11-17 18:00:00,13.57,13.44,13.12,14.72,1012,94,2.89,96,light rain
7699,1.295,0.0,0.0,None,2022-11-17 19:00:00,13.02,12.83,12.57,14.54,1012,94,2.48,98,light rain
7700,0.454,0.0,0.0,None,2022-11-17 20:00:00,13.0,12.81,12.57,13.99,1013,94,2.05,73,light rain
7701,0.394,0.0,0.0,None,2022-11-17 21:00:00,12.53,12.29,12.37,14.72,1013,94,2.01,64,light rain
7702,0.0,0.363,0.0,None,2022-11-17 22:00:00,12.47,12.25,12.01,13.72,1013,95,1.19,78,broken clouds
7703,0.0,0.432,0.0,None,2022-11-17 23:00:00,11.94,11.64,11.38,13.72,1013,94,1.25,80,broken clouds
7704,0.0,0.304,0.0,None,2022-11-18 00:00:00,11.92,11.65,11.45,13.43,1014,95,1.49,68,broken clouds
7705,0.0,0.263,0.0,None,2022-11-18 01:00:00,11.79,11.51,10.72,12.88,1014,95,1.1,56,broken clouds
7706,0.0,0.255,0.0,None,2022-11-18 02:00:00,11.8,11.52,10.9,11.82,1014,95,1.26,44,light rain
7707,0.0,0.256,0.0,None,2022-11-18 03:00:00,10.75,10.36,10.34,11.72,1015,95,1.75,54,broken clouds
